Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count
176,2026-08-13,823508,2026-08-13T17:35:00Z,Scheduled,Yankee Stadium,Seattle Mariners @ New York Yankees,Away,640902,Jhonny Pereda,Seattle Mariners,New York Yankees,C,R,No,,20,71,66,17,0,0,2,8,4,4,1,12,0.258,0.31,0.348,0.658,1,3,3,0,0,0.0,0.0,1,3,3,0,0,0.0,0.0,114,3,1.8,21.9,27.8,33.3,38.9,7.0,26.3,33.3,38.6,4.4,3.5,4.4,100.0,82.1,19.1,0.49,69.4,93.1,106.7,4.8,11.4,0.7,43.8,20.0,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,20.0,Weak,0.916,Good,0.0,,90.6,0.127,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,2.57,0.57,Near expected,Weak Contact-First Profile profile. 1.8% barrel rate; 82.1 mph average exit velocity; 26.3% air-ball rate; 33.3% pull-air rate; 4.4% HR-launch rate.,0.0282,0.0306,4.05,28,8,33.0,0.85,84.8,Near normal interval,608331,Max Fried,L,RHB vs LHP,14,14,81.1,2.88,0.97,1,0.11,8.3,2.77,380,1.3,20.5,12.6,27.0,30.8,80.6,93.1,111.6,0.343,1,40.4,100.0,0.654,1.8,Cutter,R,RHB vs LHP,31.9,16,0.231,0.375,0.462,0.837,1,2,3,0.0625,5.0,0.616,236,0.0042,1.0,0.336,0,0,0,0/0,,,,,0,0,0,38.5,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,352,Cutter,24.431818181818183,86,4-Seam Fastball,22.443181818181817,79,Sinker,20.170454545454547,71,Sweeper,11.363636363636363,40.0,Curveball,9.375,33.0,Unknown,,Unknown,,No,108.0,1.08,1.0,64.4,0.981,0.938,33.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,31.9,12.0,40.4,20.2,64.4,45.0,30.4,3.77,1.0,0.842,1.025,0.965,0.916,0.884,1.0,11.82,6.15,57.3,18.4,F,Small season sample; Lineup unconfirmed; Limited recent games,Changeup,9.375,33.0,Slider,2.840909090909091,10.0
177,2026-08-13,824561,2026-08-13T18:10:00Z,Scheduled,Rate Field,Cincinnati Reds @ Chicago White Sox,Home,700337,Edgar Quero,Chicago White Sox,Cincinnati Reds,C,S,No,,64,205,178,35,1,0,3,13,17,16,4,42,0.197,0.271,0.253,0.524,4,15,11,4,1,0.364,0.0667,9,33,28,7,1,0.25,0.0303,285,59,1.7,22.0,39.7,31.7,26.3,13.6,21.7,37.9,27.4,3.9,2.0,3.9,74.0,81.6,18.3,0.42,67.1,92.5,106.5,2.5,7.8,0.8,44.1,16.9,Weak,1.5,Contact-First Profile,A,Excellent HR swing plane,16.9,Weak,0.907,Good,1.7,41.7,90.5,0.433,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,6.46,3.46,Positive regression,Weak Contact-First Profile profile. 1.7% barrel rate; 81.6 mph average exit velocity; 21.7% air-ball rate; 37.9% pull-air rate; 3.9% HR-launch rate.,0.0146,0.021,3.81,0,0,59.3,0.0,0.0,Very recent HR,671096,Andrew Abbott,L,Switch vs LHP,24,24,128.2,3.92,1.39,17,1.19,6.92,4.27,720,4.4,24.0,14.0,34.4,30.0,82.5,94.6,113.0,0.528,17,22.6,99.5,0.439,3.8,4-Seam Fastball,R,RHB vs LHP,31.3,81,0.145,0.222,0.275,0.498,3,6,14,0.037,2.5,0.44,402,0.0323,4.7,0.541,3,3,2,2/3,0.667,0.667,0.667,1.334,0,0,0,32.7,Slight Pitcher Advantage,Below average,53.8,5,Pitch-level Statcast · last 5 MLB games,465,4-Seam Fastball,41.505376344086024,193,Changeup,22.795698924731184,106,Sweeper,18.49462365591398,86,Curveball,13.118279569892474,61.0,Cutter,4.086021505376344,19.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.945,0.969,32.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,31.3,26.6,22.6,25.4,50.0,45.0,30.4,3.77,1.336,1.014,1.035,0.94,0.907,0.853,0.98,7.78,5.83,69.3,19.0,F,Lineup unconfirmed,,,,,,
178,2026-08-13,823508,2026-08-13T17:35:00Z,Scheduled,Yankee Stadium,Seattle Mariners @ New York Yankees,Away,647304,Josh Naylor,Seattle Mariners,New York Yankees,1B,L,No,,112,478,432,114,17,0,10,44,43,39,5,59,0.264,0.331,0.373,0.704,9,36,29,8,2,0.276,0.0556,22,89,79,25,2,0.316,0.0225,622,113,2.8,25.6,45.2,27.6,26.5,13.7,28.0,41.7,31.7,4.9,2.9,4.9,59.4,83.1,13.8,0.46,68.2,95.6,110.2,8.5,12.5,2.1,43.5,24.6,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,24.6,Weak,0.929,Good,2.7,37.5,95.7,0.466,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,19.74,9.74,Strong positive regression,Weak Contact-First Profile profile. 2.8% barrel rate; 83.1 mph average exit velocity; 28.0% air-ball rate; 41.7% pull-air rate; 4.9% HR-launch rate.,0.0209,0.0231,4.05,5,2,43.2,0.12,11.6,Very recent HR,608331,Max Fried,L,LHB vs LHP,14,14,81.1,2.88,0.97,1,0.11,8.3,2.77,380,1.3,20.5,12.6,27.0,30.8,80.6,93.1,111.6,0.343,1,22.0,100.0,0.454,2.8,Cutter,L,LHB vs LHP,20.8,145,0.293,0.345,0.406,0.751,3,8,23,0.0207,3.4,0.471,76,0.0,2.2,0.362,3,3,1,1/3,0.333,0.333,0.333,0.666,0,0,1,26.2,Strong Pitcher Advantage,Below average,46.0,5,Pitch-level Statcast · last 5 MLB games,352,Cutter,24.431818181818183,86,4-Seam Fastball,22.443181818181817,79,Sinker,20.170454545454547,71,Sweeper,11.363636363636363,40.0,Curveball,9.375,33.0,Unknown,,Unknown,,No,108.0,1.08,1.0,64.4,0.944,0.938,37.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,20.8,12.0,22.0,33.3,64.4,45.0,30.0,3.76,1.259,0.842,0.985,1.0,0.929,0.929,0.98,9.05,5.78,84.1,21.8,F,Lineup unconfirmed,Changeup,9.375,33.0,Slider,2.840909090909091,10.0
179,2026-08-13,823829,2026-08-13T17:10:00Z,Scheduled,loanDepot park,Pittsburgh Pirates @ Miami Marlins,Home,672640,Otto Lopez,Miami Marlins,Pittsburgh Pirates,SS,R,No,,117,508,471,148,29,7,9,72,53,24,4,66,0.314,0.346,0.463,0.809,11,49,47,10,0,0.213,0.0,22,98,91,21,0,0.231,0.0,652,130,3.0,28.1,28.7,38.0,32.4,12.4,26.2,26.8,25.3,4.7,2.0,4.7,23.4,82.9,12.0,0.442,69.1,96.1,111.5,20.2,11.4,5.4,42.4,19.8,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,19.8,Weak,0.915,Good,1.5,22.6,95.4,0.348,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,19.17,10.17,Strong positive regression,Weak Contact-First Profile profile. 3.0% barrel rate; 82.9 mph average exit velocity; 26.2% air-ball rate; 26.8% pull-air rate; 4.7% HR-launch rate.,0.0177,0.0204,4.09,115,28,52.3,2.2,219.7,Very long drought,677952,Braxton Ashcraft,R,RHB vs RHP,23,23,132.1,4.08,1.16,19,1.29,9.86,2.18,712,3.9,25.7,13.2,36.8,25.7,83.8,95.6,113.1,0.517,19,33.4,100.0,0.531,4.7,4-Seam Fastball,R,RHB vs RHP,21.8,388,0.298,0.34,0.443,0.783,7,21,53,0.018,3.7,0.494,228,0.0263,3.0,0.426,3,3,0,0/3,0.0,0.0,0.0,0.0,0,0,0,30.0,Slight Pitcher Advantage,Below average,42.5,5,Pitch-level Statcast · last 5 MLB games,416,4-Seam Fastball,34.375,143,Curveball,27.884615384615383,116,Slider,23.076923076923077,96,Sinker,10.817307692307692,45.0,Split-Finger,3.8461538461538463,16.0,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,0.967,0.964,30.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,21.8,27.2,33.4,17.1,39.2,45.0,29.9,3.76,0.758,1.03,0.985,1.0,0.915,0.915,1.06,8.1,4.48,84.8,28.0,F,Lineup unconfirmed,,,,,,
180,2026-08-13,822776,2026-08-13T19:07:00Z,Scheduled,Rogers Centre,Boston Red Sox @ Toronto Blue Jays,Home,664702,Myles Straw,Toronto Blue Jays,Boston Red Sox,RF,R,No,,109,233,211,48,13,1,3,34,21,15,1,31,0.227,0.278,0.341,0.619,13,44,41,11,0,0.268,0.0,24,69,65,14,0,0.215,0.0,294,87,3.2,17.3,35.2,38.5,26.4,16.7,31.6,41.0,30.9,6.4,4.7,6.4,21.7,79.8,18.5,0.424,65.1,91.4,108.4,7.3,11.1,1.3,49.1,22.0,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,22.0,Weak,0.922,Good,3.4,34.5,90.8,0.435,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,10.08,7.08,Strong positive regression,Weak Contact-First Profile profile. 3.2% barrel rate; 79.8 mph average exit velocity; 31.6% air-ball rate; 41.0% pull-air rate; 6.4% HR-launch rate.,0.0129,0.0194,3.81,77,33,70.3,1.09,109.5,Near normal interval,801139,Payton Tolle,L,RHB vs LHP,19,19,107.0,3.2,1.1,13,1.09,10.43,2.44,597,3.2,20.3,13.4,36.9,28.1,81.6,92.6,112.6,0.473,13,25.8,99.8,0.49,2.9,4-Seam Fastball,R,RHB vs LHP,20.6,129,0.19,0.242,0.293,0.535,2,9,24,0.0155,4.1,0.432,303,0.0231,3.2,0.48,5,4,0,0/4,0.0,0.2,0.0,0.2,0,1,1,25.8,Strong Pitcher Advantage,Below average,37.5,5,Pitch-level Statcast · last 5 MLB games,416,4-Seam Fastball,43.26923076923077,180,Cutter,24.51923076923077,102,Sinker,18.26923076923077,76,Curveball,10.096153846153847,42.0,Changeup,3.8461538461538463,16.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.952,0.957,33.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,20.6,22.3,25.8,22.4,50.0,45.0,29.9,3.75,0.758,0.998,1.025,0.94,0.922,0.866,1.0,7.18,4.06,74.2,18.5,F,Lineup unconfirmed,,,,,,
181,2026-08-13,822776,2026-08-13T19:07:00Z,Scheduled,Rogers Centre,Boston Red Sox @ Toronto Blue Jays,Home,665926,Andrés Giménez,Toronto Blue Jays,Boston Red Sox,SS,L,No,,116,395,363,87,18,1,8,33,48,13,12,78,0.24,0.285,0.361,0.646,13,49,43,14,1,0.326,0.0204,25,82,74,20,1,0.27,0.0122,569,114,1.8,13.2,48.2,28.1,23.5,12.5,24.1,46.0,27.9,3.9,3.5,3.9,69.5,79.2,15.4,0.439,64.2,90.0,107.9,4.9,6.8,0.4,46.8,19.8,Weak,2.0,Pull Power,A,Excellent HR swing plane,19.8,Weak,0.915,Good,1.8,50.0,88.8,0.485,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,13.93,5.93,Strong positive regression,Weak Pull Power profile. 1.8% barrel rate; 79.2 mph average exit velocity; 24.1% air-ball rate; 46.0% pull-air rate; 3.9% HR-launch rate.,0.0203,0.023,3.81,19,5,45.4,0.42,41.9,Recently homered,801139,Payton Tolle,L,LHB vs LHP,19,19,107.0,3.2,1.1,13,1.09,10.43,2.44,597,3.2,20.3,13.4,36.9,28.1,81.6,92.6,112.6,0.473,13,18.1,99.8,0.431,2.0,4-Seam Fastball,L,LHB vs LHP,21.4,105,0.206,0.26,0.309,0.569,2,2,17,0.019,1.4,0.378,133,0.0451,3.2,0.459,4,4,3,3/4,0.75,0.75,1.75,2.5,1,0,0,27.9,Strong Pitcher Advantage,Below average,60.0,5,Pitch-level Statcast · last 5 MLB games,416,4-Seam Fastball,43.26923076923077,180,Cutter,24.51923076923077,102,Sinker,18.26923076923077,76,Curveball,10.096153846153847,42.0,Changeup,3.8461538461538463,16.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.936,0.957,34.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,21.4,22.3,18.1,29.7,50.0,45.0,29.3,3.74,0.891,0.998,0.985,0.975,0.915,0.893,1.0,8.48,4.76,83.6,19.3,F,Lineup unconfirmed,,,,,,
182,2026-08-13,822776,2026-08-13T19:07:00Z,Scheduled,Rogers Centre,Boston Red Sox @ Toronto Blue Jays,Home,676391,Ernie Clement,Toronto Blue Jays,Boston Red Sox,2B,R,No,,119,480,458,129,28,1,9,50,42,16,2,47,0.282,0.306,0.406,0.712,13,50,47,8,1,0.17,0.02,26,106,100,23,1,0.23,0.0094,681,148,1.5,14.0,43.1,36.2,20.5,17.5,31.5,50.6,29.7,4.4,3.6,4.4,70.7,80.0,19.2,0.354,64.9,90.9,107.8,1.9,8.5,0.5,59.7,22.1,Weak,2.0,Pull Power,A,Excellent HR swing plane,22.1,Weak,0.922,Good,1.4,50.0,90.2,0.324,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,16.79,7.79,Strong positive regression,Weak Pull Power profile. 1.5% barrel rate; 80.0 mph average exit velocity; 31.5% air-ball rate; 50.6% pull-air rate; 4.4% HR-launch rate.,0.0188,0.0214,3.99,27,7,50.9,0.53,53.1,Recently homered,801139,Payton Tolle,L,RHB vs LHP,19,19,107.0,3.2,1.1,13,1.09,10.43,2.44,597,3.2,20.3,13.4,36.9,28.1,81.6,92.6,112.6,0.473,13,11.6,99.8,0.366,1.4,4-Seam Fastball,R,RHB vs LHP,20.4,146,0.254,0.288,0.391,0.679,4,6,17,0.0274,2.2,0.391,303,0.0231,3.2,0.48,1,1,0,0/1,0.0,0.0,0.0,0.0,0,0,0,22.7,Strong Pitcher Advantage,Below average,47.5,5,Pitch-level Statcast · last 5 MLB games,416,4-Seam Fastball,43.26923076923077,180,Cutter,24.51923076923077,102,Sinker,18.26923076923077,76,Curveball,10.096153846153847,42.0,Changeup,3.8461538461538463,16.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.923,0.957,35.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,20.4,22.3,11.6,32.5,50.0,45.0,29.2,3.74,0.887,0.998,1.025,1.0,0.922,0.922,1.0,8.27,4.83,85.0,20.6,F,Lineup unconfirmed,,,,,,
183,2026-08-13,823829,2026-08-13T17:10:00Z,Scheduled,loanDepot park,Pittsburgh Pirates @ Miami Marlins,Home,688363,Graham Pauley,Miami Marlins,Pittsburgh Pirates,3B,L,No,,42,106,100,19,8,0,1,9,12,5,0,25,0.19,0.229,0.3,0.529,1,0,0,0,0,0.0,0.0,6,9,9,3,0,0.333,0.0,147,17,2.7,16.4,60.8,19.7,19.5,14.1,25.9,70.5,27.0,4.8,2.7,4.8,20.0,80.0,18.1,0.359,69.7,91.0,104.0,15.1,11.1,1.6,48.5,22.0,Weak,2.0,Pull Power,A,Excellent HR swing plane,22.0,Weak,0.922,Good,0.0,75.0,88.9,0.396,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,5.31,4.31,Strong positive regression,Weak Pull Power profile. 2.7% barrel rate; 80.0 mph average exit velocity; 25.9% air-ball rate; 70.5% pull-air rate; 4.8% HR-launch rate.,0.0094,0.0214,3.81,40,20,100.0,0.4,40.0,Recently homered,677952,Braxton Ashcraft,R,LHB vs RHP,23,23,132.1,4.08,1.16,19,1.29,9.86,2.18,712,3.9,25.7,13.2,36.8,25.7,83.8,95.6,113.1,0.517,19,8.5,100.0,0.335,1.5,4-Seam Fastball,L,LHB vs RHP,24.5,99,0.191,0.232,0.309,0.541,1,5,24,0.0101,3.6,0.367,318,0.0409,4.6,0.592,0,0,0,0/0,,,,,0,0,0,24.0,Strong Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,416,4-Seam Fastball,34.375,143,Curveball,27.884615384615383,116,Slider,23.076923076923077,96,Sinker,10.817307692307692,45.0,Split-Finger,3.8461538461538463,16.0,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,0.92,0.964,35.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,24.5,27.2,8.5,31.9,39.2,45.0,28.9,3.73,1.0,1.03,1.025,0.94,0.922,0.866,1.0,7.92,4.79,60.3,16.1,F,Lineup unconfirmed,,,,,,
184,2026-08-13,824238,2026-08-13T17:10:00Z,Scheduled,Comerica Park,Cleveland Guardians @ Detroit Tigers,Home,656716,Zach McKinstry,Detroit Tigers,Cleveland Guardians,2B,L,No,,95,327,287,64,13,3,4,32,24,33,2,49,0.223,0.306,0.331,0.637,11,38,31,11,0,0.355,0.0,24,79,69,21,0,0.304,0.0,468,103,1.2,15.5,50.8,16.7,32.2,14.7,30.8,40.8,37.7,3.9,2.4,3.9,43.3,80.8,21.4,0.409,66.2,91.5,106.2,5.5,10.0,0.9,39.4,18.6,Weak,1.5,Contact-First Profile,A-,Elevated power plane,18.6,Weak,0.912,Good,1.0,47.4,92.9,0.438,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,9.29,5.29,Strong positive regression,Weak Contact-First Profile profile. 1.2% barrel rate; 80.8 mph average exit velocity; 30.8% air-ball rate; 40.8% pull-air rate; 3.9% HR-launch rate.,0.0122,0.0175,3.87,79,27,71.8,1.1,110.1,Near normal interval,800048,Parker Messick,L,LHB vs LHP,23,23,136.2,2.57,1.04,13,0.86,8.96,2.5,703,3.6,20.8,11.1,39.6,30.2,81.3,93.7,111.3,0.464,13,13.8,99.7,0.388,1.1,4-Seam Fastball,L,LHB vs LHP,18.2,65,0.148,0.27,0.167,0.437,0,8,11,0.0,0.0,0.36,144,0.0208,2.2,0.416,0,0,0,0/0,,,,,0,0,0,23.0,Strong Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,461,4-Seam Fastball,52.928416485900215,244,Changeup,22.99349240780911,106,Sinker,14.750542299349242,68,Curveball,6.073752711496746,28.0,Cutter,1.735357917570499,8.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.928,0.961,31.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,18.2,25.1,13.8,35.4,50.0,45.0,28.7,3.72,0.758,0.962,0.985,0.94,0.912,0.857,1.0,6.62,3.7,81.7,19.0,F,Lineup unconfirmed,Slider,1.5184381778741864,7.0,,,
185,2026-08-13,823669,2026-08-13T23:30:00Z,Scheduled,Field of Dreams,Philadelphia Phillies @ Minnesota Twins,Away,650333,Luis Arraez,Philadelphia Phillies,Minnesota Twins,2B,L,No,,114,506,460,144,26,7,5,56,49,26,4,23,0.313,0.348,0.433,0.781,11,50,48,9,1,0.188,0.02,23,104,99,25,1,0.253,0.0096,815,181,0.8,10.6,37.1,27.0,35.9,17.6,31.3,31.2,34.5,3.2,2.1,3.2,82.5,81.4,20.3,0.383,61.5,90.9,108.1,0.0,6.2,0.0,48.6,14.9,Weak,1.5,Contact-First Profile,A-,Elevated power plane,14.9,Weak,0.902,Good,1.1,28.6,90.6,0.372,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,12.07,7.07,Strong positive regression,Weak Contact-First Profile profile. 0.8% barrel rate; 81.4 mph average exit velocity; 31.3% air-ball rate; 31.2% pull-air rate; 3.2% HR-launch rate.,0.0099,0.0141,4.05,31,7,92.0,0.34,33.7,Very recent HR,671737,Taj Bradley,R,LHB vs RHP,23,23,131.2,3.76,1.25,17,1.16,10.12,3.76,737,4.6,24.8,14.1,41.4,33.0,83.9,95.1,112.7,0.538,17,18.0,100.0,0.43,0.0,4-Seam Fastball,L,LHB vs RHP,25.3,356,0.316,0.355,0.433,0.788,4,23,10,0.0112,0.7,0.409,326,0.0368,7.0,0.57,2,1,0,0/1,0.0,0.0,0.0,0.0,0,0,0,26.7,Strong Pitcher Advantage,Below average,45.0,5,Pitch-level Statcast · last 5 MLB games,496,4-Seam Fastball,41.935483870967744,208,Cutter,26.612903225806452,132,Split-Finger,20.766129032258064,103,Curveball,10.685483870967742,53.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.936,0.971,28.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,25.3,32.8,18.0,13.2,50.0,45.0,28.6,3.72,1.034,1.01,1.025,1.0,0.902,0.902,0.98,5.6,4.22,85.0,20.6,F,Lineup unconfirmed,,,,,,
186,2026-08-13,823508,2026-08-13T17:35:00Z,Scheduled,Yankee Stadium,Seattle Mariners @ New York Yankees,Away,806068,Colt Emerson,Seattle Mariners,New York Yankees,SS,L,No,,68,241,221,42,6,1,8,24,23,15,2,83,0.19,0.246,0.335,0.581,11,38,37,6,1,0.162,0.0263,23,81,77,13,1,0.169,0.0123,296,104,1.9,17.9,46.2,24.8,29.0,10.7,21.8,38.6,31.9,4.3,3.3,4.3,109.3,81.1,18.0,0.488,71.1,92.1,108.9,24.7,9.0,4.3,54.8,24.2,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,24.2,Weak,0.928,Good,1.0,34.8,91.7,0.502,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,7.08,-0.92,Near expected,Weak Contact-First Profile profile. 1.9% barrel rate; 81.1 mph average exit velocity; 21.8% air-ball rate; 38.6% pull-air rate; 4.3% HR-launch rate.,0.0332,0.0328,3.87,20,6,27.6,0.72,72.4,Recently homered,608331,Max Fried,L,LHB vs LHP,14,14,81.1,2.88,0.97,1,0.11,8.3,2.77,380,1.3,20.5,12.6,27.0,30.8,80.6,93.1,111.6,0.343,1,24.7,100.0,0.48,2.8,Cutter,L,LHB vs LHP,29.3,79,0.192,0.253,0.356,0.609,3,4,26,0.038,3.2,0.562,76,0.0,2.2,0.362,0,0,0,0/0,,,,,0,0,0,31.8,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,352,Cutter,24.431818181818183,86,4-Seam Fastball,22.443181818181817,79,Sinker,20.170454545454547,71,Sweeper,11.363636363636363,40.0,Curveball,9.375,33.0,Unknown,,Unknown,,No,108.0,1.08,1.0,64.4,0.949,0.938,35.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,29.3,12.0,24.7,21.3,64.4,45.0,28.6,3.72,0.858,0.842,0.985,0.94,0.928,0.872,1.0,12.11,5.36,75.7,19.2,F,Lineup unconfirmed,Changeup,9.375,33.0,Slider,2.840909090909091,10.0
