Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count
26,2026-09-07,824793,2026-09-07T17:35:00Z,Scheduled,Oriole Park at Camden Yards,Cleveland Guardians @ Baltimore Orioles,Home,687952,Christian Encarnacion-Strand,Baltimore Orioles,Cleveland Guardians,3B,R,No,,42,153,142,38,9,0,8,14,31,8,1,42,0.268,0.309,0.5,0.809,13,49,46,16,2,0.348,0.0408,26,94,89,25,5,0.281,0.0532,238,145,6.8,19.9,51.1,22.3,26.6,13.5,25.3,55.5,31.9,5.8,3.7,5.8,50.8,82.4,20.3,0.696,72.5,94.0,111.8,36.2,11.5,7.3,53.8,40.7,Below Average,2.5,Pull Power,A-,Elevated power plane,40.7,Below Average,0.974,Good,5.5,57.9,93.6,0.664,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,14.11,6.11,Strong positive regression,Below Average Pull Power profile. 6.8% barrel rate; 82.4 mph average exit velocity; 25.3% air-ball rate; 55.5% pull-air rate; 5.8% HR-launch rate.,0.0523,0.0434,4.09,12,3,17.8,0.68,67.6,Recently homered,676282.0,Joey Cantillo,L,RHB vs LHP,29,29,141.2,3.81,1.48,16,1.02,9.59,4.57,714.0,4.5,24.8,14.4,44.9,25.9,81.6,94.9,113.4,0.509,16.0,59.3,99.8,0.741,7.1,4-Seam Fastball,R,RHB vs LHP,55.5,59,0.327,0.397,0.712,1.108,6,6,17,0.1017,12.6,1.055,466,0.0279,4.6,0.494,0,0,0,0/0,,,,,0,0,0,55.7,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,401,Curveball,36.15960099750623,145.0,4-Seam Fastball,27.43142144638404,110.0,Changeup,21.44638403990025,86.0,Cutter,14.962593516209477,60.0,Unknown,,Unknown,,No,99.0,0.99,1.0,48.2,1.019,0.97,59.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,55.5,33.4,59.3,49.1,48.2,45.0,50.3,5.59,1.028,0.987,1.025,1.0,0.974,0.974,1.0,16.59,10.47,70.4,29.0,F,Lineup unconfirmed,,,,,,,,,
27,2026-09-07,824229,2026-09-07T19:10:00Z,Scheduled,Comerica Park,Minnesota Twins @ Detroit Tigers,Away,665019,Kody Clemens,Minnesota Twins,Detroit Tigers,2B,L,No,,126,509,463,110,21,6,24,66,71,34,7,114,0.238,0.298,0.464,0.762,11,45,37,8,3,0.216,0.0667,23,94,82,22,5,0.268,0.0532,678,117,7.3,30.1,57.7,20.4,21.6,17.8,30.1,53.7,27.6,7.3,5.0,7.3,52.2,85.1,21.1,0.704,70.5,97.1,111.0,12.8,14.7,4.1,60.3,41.2,Below Average,2.5,Pull Power,A-,Elevated power plane,41.2,Below Average,0.975,Good,8.5,65.8,97.7,0.858,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,45.2,21.2,Strong positive regression,Below Average Pull Power profile. 7.3% barrel rate; 85.1 mph average exit velocity; 30.1% air-ball rate; 53.7% pull-air rate; 7.3% HR-launch rate.,0.0472,0.0443,4.05,14,4,19.3,0.73,72.6,Recently homered,675512.0,Troy Melton,R,LHB vs RHP,17,17,102.1,2.2,1.03,12,1.06,7.39,2.55,530.0,4.9,26.8,13.0,40.6,27.5,84.1,96.0,111.9,0.475,12.0,56.9,100.0,0.691,8.4,4-Seam Fastball,L,LHB vs RHP,45.4,374,0.237,0.3,0.482,0.783,19,27,84,0.0508,7.1,0.633,243,0.0412,5.1,0.495,0,0,0,0/0,0.0,0.0,0.0,0.0,0,0,0,50.3,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,453,4-Seam Fastball,27.814569536423843,126.0,Cutter,20.08830022075055,91.0,Slider,19.205298013245034,87.0,Curveball,11.258278145695364,51.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.014,0.974,57.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,45.4,32.3,56.9,64.0,50.0,45.0,50.3,5.57,1.148,0.994,1.025,1.0,0.975,0.975,1.0,16.75,11.48,84.5,31.9,D,Lineup unconfirmed,Sinker,9.492273730684326,43.0,Changeup,9.050772626931566,41.0,Split-Finger,3.0905077262693155,14.0
28,2026-09-07,824715,2026-09-07T17:35:00Z,Scheduled,Fenway Park,Los Angeles Angels @ Boston Red Sox,Away,642350,Jose Siri,Los Angeles Angels,Boston Red Sox,CF,R,No,,89,197,178,39,8,0,7,29,23,12,3,65,0.219,0.278,0.382,0.66,11,27,24,0,0,0.0,0.0,26,66,61,8,1,0.131,0.0152,234,75,8.0,24.8,39.2,33.0,27.2,16.2,27.0,37.3,28.7,8.3,5.2,8.3,31.8,81.9,15.2,0.714,70.5,95.1,113.2,36.5,11.0,9.2,46.5,38.6,Below Average,2.5,Contact-First Profile,A,Excellent HR swing plane,38.6,Below Average,0.968,Good,9.3,28.6,95.4,0.78,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,15.0,8.0,Strong positive regression,Below Average Contact-First Profile profile. 8.0% barrel rate; 81.9 mph average exit velocity; 27.0% air-ball rate; 37.3% pull-air rate; 8.3% HR-launch rate.,0.0355,0.0342,3.99,57,25,25.4,2.24,224.2,Very long drought,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,102.0,1.02,1.0,53.6,1.0,1.0,52.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,39.2,53.6,45.0,50.2,5.56,0.758,1.0,1.0,1.0,0.968,0.968,1.06,12.96,7.73,61.4,27.9,F,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,
29,2026-09-07,824715,2026-09-07T17:35:00Z,Scheduled,Fenway Park,Los Angeles Angels @ Boston Red Sox,Home,681508,Mickey Gasper,Boston Red Sox,Los Angeles Angels,DH,S,No,,52,187,156,43,9,1,8,23,22,24,5,28,0.276,0.387,0.5,0.887,11,43,30,9,5,0.3,0.1163,18,68,49,17,8,0.347,0.1176,217,70,11.2,30.3,53.4,24.3,22.3,19.8,32.4,41.3,27.8,12.1,9.2,12.1,52.8,84.8,14.6,0.697,69.6,97.0,108.6,11.7,18.8,6.3,53.3,45.9,Below Average,3.0,Contact-First Profile,A,Excellent HR swing plane,45.9,Below Average,0.989,Good,15.7,41.7,97.1,0.923,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,20.2,12.2,Strong positive regression,Below Average Contact-First Profile profile. 11.2% barrel rate; 84.8 mph average exit velocity; 32.4% air-ball rate; 41.3% pull-air rate; 12.1% HR-launch rate.,0.0428,0.0386,4.17,4,2,19.5,0.21,20.5,Very recent HR,680570.0,Grayson Rodriguez,R,Switch vs RHP,16,16,77.2,6.03,1.52,12,1.39,8.34,3.82,499.0,5.0,24.6,13.4,41.9,33.3,83.5,94.8,113.7,0.604,12.0,52.8,99.5,0.613,10.2,4-Seam Fastball,L,LHB vs RHP,46.9,161,0.304,0.41,0.563,0.973,8,21,21,0.0497,9.4,0.611,206,0.034,4.3,0.577,0,0,0,0/0,,,,,0,0,0,49.6,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,465,4-Seam Fastball,54.40860215053763,253.0,Changeup,29.247311827956988,136.0,Slider,9.67741935483871,45.0,Curveball,6.666666666666667,31.0,Unknown,,Unknown,,No,102.0,1.02,1.0,53.6,1.006,0.975,54.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,46.9,36.5,52.8,68.9,53.6,45.0,50.1,5.53,1.35,1.046,1.035,1.0,0.989,0.989,0.98,15.13,12.44,70.8,33.4,D,Lineup unconfirmed,,,,,,,,,
30,2026-09-07,824793,2026-09-07T17:35:00Z,Scheduled,Oriole Park at Camden Yards,Cleveland Guardians @ Baltimore Orioles,Home,624413,Pete Alonso,Baltimore Orioles,Cleveland Guardians,1B,R,No,,144,623,539,144,24,0,33,86,94,70,9,151,0.267,0.358,0.495,0.853,13,56,47,11,3,0.234,0.0536,27,117,101,36,10,0.356,0.0855,795,151,8.6,34.5,41.1,28.3,30.4,14.4,25.4,39.5,30.7,8.9,4.1,8.9,58.0,87.2,19.4,0.783,72.9,99.0,113.4,43.2,14.7,13.1,51.8,48.8,Average,3.0,Contact-First Profile,A,Excellent HR swing plane,48.8,Average,0.997,Good,9.3,44.4,99.6,0.845,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,60.38,27.38,Strong positive regression,Average Contact-First Profile profile. 8.6% barrel rate; 87.2 mph average exit velocity; 25.4% air-ball rate; 39.5% pull-air rate; 8.9% HR-launch rate.,0.053,0.0496,4.09,11,3,16.3,0.67,67.3,Recently homered,676282.0,Joey Cantillo,L,RHB vs LHP,29,29,141.2,3.81,1.48,16,1.02,9.59,4.57,714.0,4.5,24.8,14.4,44.9,25.9,81.6,94.9,113.4,0.509,16.0,58.4,99.8,0.719,7.8,4-Seam Fastball,R,RHB vs LHP,47.7,190,0.253,0.321,0.453,0.774,9,16,46,0.0474,10.2,0.73,466,0.0279,4.6,0.494,3,3,1,1/3,0.333,0.333,0.333,0.666,0,0,1,51.1,Neutral Matchup,Average,46.0,5,Pitch-level Statcast · last 5 MLB games,401,Curveball,36.15960099750623,145.0,4-Seam Fastball,27.43142144638404,110.0,Changeup,21.44638403990025,86.0,Cutter,14.962593516209477,60.0,Unknown,,Unknown,,No,99.0,0.99,1.0,48.2,1.017,0.97,55.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,47.7,33.4,58.4,62.2,48.2,45.0,49.9,5.5,1.148,0.987,1.025,1.0,0.997,0.997,1.0,18.78,12.48,85.0,34.9,D,Lineup unconfirmed,,,,,,,,,
31,2026-09-07,823902,2026-09-08T01:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,Cincinnati Reds @ Los Angeles Dodgers,Away,699302,Héctor Rodríguez,Cincinnati Reds,Los Angeles Dodgers,RF,L,No,,25,95,87,23,3,0,5,13,12,7,1,26,0.264,0.326,0.471,0.797,11,49,46,16,4,0.348,0.0816,21,83,77,21,5,0.273,0.0602,116,104,6.3,25.0,48.1,24.3,27.6,14.9,21.4,36.1,26.1,6.3,1.8,6.3,71.4,83.5,11.4,0.497,72.1,96.1,117.4,43.5,10.4,9.1,55.8,34.7,Weak,2.5,Contact-First Profile,A,Excellent HR swing plane,34.7,Weak,0.957,Good,6.7,36.4,96.3,0.511,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,6.18,1.18,Near expected,Weak Contact-First Profile profile. 6.3% barrel rate; 83.5 mph average exit velocity; 21.4% air-ball rate; 36.1% pull-air rate; 6.3% HR-launch rate.,0.0526,0.0411,4.05,12,3,17.4,0.69,69.0,Recently homered,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,50.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,42.5,50.0,45.0,49.6,5.43,1.301,1.0,1.0,1.0,0.957,0.957,1.0,15.64,11.61,55.4,28.5,F,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,
32,2026-09-07,824715,2026-09-07T17:35:00Z,Scheduled,Fenway Park,Los Angeles Angels @ Boston Red Sox,Home,663330,Jahmai Jones,Boston Red Sox,Los Angeles Angels,DH,R,No,,82,148,130,29,6,1,5,18,15,15,3,45,0.223,0.318,0.4,0.718,8,14,10,3,1,0.3,0.0714,13,21,15,7,1,0.467,0.0476,154,16,7.2,35.5,60.2,20.5,18.4,13.9,32.6,69.3,32.9,7.7,4.9,7.7,54.4,86.9,17.5,0.749,72.2,99.2,111.9,35.3,17.2,13.7,53.5,51.9,Average,3.0,Pull Power,A,Excellent HR swing plane,51.9,Average,1.005,Good,12.5,85.7,104.4,1.016,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,11.15,6.15,Strong positive regression,Average Pull Power profile. 7.2% barrel rate; 86.9 mph average exit velocity; 32.6% air-ball rate; 69.3% pull-air rate; 7.7% HR-launch rate.,0.0338,0.033,3.99,2,2,26.0,0.08,7.7,Very recent HR,680570.0,Grayson Rodriguez,R,RHB vs RHP,16,16,77.2,6.03,1.52,12,1.39,8.34,3.82,499.0,5.0,24.6,13.4,41.9,33.3,83.5,94.8,113.7,0.604,12.0,30.7,99.5,0.524,3.7,4-Seam Fastball,R,RHB vs RHP,43.0,23,0.13,0.13,0.13,0.261,0,0,9,0.0,0.0,0.423,143,0.035,6.1,0.643,0,0,0,0/0,,,,,0,0,0,40.1,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,465,4-Seam Fastball,54.40860215053763,253.0,Changeup,29.247311827956988,136.0,Slider,9.67741935483871,45.0,Curveball,6.666666666666667,31.0,Unknown,,Unknown,,No,102.0,1.02,1.0,53.6,0.961,0.975,59.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,43.0,36.5,30.7,83.3,53.6,45.0,49.5,5.42,1.233,1.046,0.985,1.0,1.005,1.005,0.98,12.53,9.67,64.3,25.5,F,Lineup unconfirmed,,,,,,,,,
33,2026-09-07,824229,2026-09-07T19:10:00Z,Scheduled,Comerica Park,Minnesota Twins @ Detroit Tigers,Home,690993,Colt Keith,Detroit Tigers,Minnesota Twins,3B,L,No,,130,397,362,94,16,4,9,47,32,29,4,78,0.26,0.32,0.401,0.721,9,22,20,3,0,0.15,0.0,23,61,53,10,1,0.189,0.0164,484,63,4.5,27.2,47.3,21.4,31.1,11.6,27.9,41.7,31.6,5.4,3.1,5.4,39.5,84.4,16.7,0.538,70.7,96.0,111.2,20.8,13.7,4.5,45.3,30.3,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,30.3,Weak,0.945,Good,4.8,46.7,96.6,0.529,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,21.05,12.05,Strong positive regression,Weak Contact-First Profile profile. 4.5% barrel rate; 84.4 mph average exit velocity; 27.9% air-ball rate; 41.7% pull-air rate; 5.4% HR-launch rate.,0.0227,0.0248,3.99,38,16,40.2,0.94,94.5,Near normal interval,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,49.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,48.3,50.0,45.0,49.4,5.4,0.796,1.0,1.0,1.0,0.945,0.945,1.0,9.55,6.23,71.9,22.0,F,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,
34,2026-09-07,824229,2026-09-07T19:10:00Z,Scheduled,Comerica Park,Minnesota Twins @ Detroit Tigers,Home,701678,Hao-Yu Lee,Detroit Tigers,Minnesota Twins,2B,R,No,,98,289,265,69,13,1,8,31,37,21,0,70,0.26,0.313,0.408,0.721,12,47,40,7,1,0.175,0.0213,24,82,71,18,2,0.254,0.0244,343,94,4.9,25.1,32.8,27.8,39.5,13.8,28.3,41.1,26.4,7.9,4.1,7.9,46.4,83.0,15.0,0.555,70.0,95.7,112.2,23.2,13.0,6.2,53.6,32.4,Weak,2.5,Contact-First Profile,A,Excellent HR swing plane,32.4,Weak,0.951,Good,4.3,47.8,96.1,0.583,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,16.27,8.27,Strong positive regression,Weak Contact-First Profile profile. 4.9% barrel rate; 83.0 mph average exit velocity; 28.3% air-ball rate; 41.1% pull-air rate; 7.9% HR-launch rate.,0.0277,0.0289,3.99,21,6,33.1,0.63,63.4,Recently homered,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,49.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,47.2,50.0,45.0,49.3,5.39,0.913,1.0,1.0,1.0,0.951,0.951,1.0,11.06,7.31,69.2,22.5,F,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,
35,2026-09-07,823902,2026-09-08T01:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,Cincinnati Reds @ Los Angeles Dodgers,Away,695490,Edwin Arroyo,Cincinnati Reds,Los Angeles Dodgers,2B,S,No,,50,160,148,33,4,1,0,14,5,6,3,38,0.223,0.266,0.264,0.53,6,18,17,1,0,0.059,0.0,6,18,17,1,0,0.059,0.0,205,21,3.8,21.4,48.4,25.5,24.2,11.7,25.5,50.7,32.2,7.5,5.4,7.5,0.0,84.1,13.7,0.439,66.8,93.7,107.2,6.0,10.4,0.7,41.3,28.0,Weak,2.0,Pull Power,A,Excellent HR swing plane,28.0,Weak,0.938,Good,4.8,75.0,95.0,0.35,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,8.88,8.88,Strong positive regression,Weak Pull Power profile. 3.8% barrel rate; 84.1 mph average exit velocity; 25.5% air-ball rate; 50.7% pull-air rate; 7.5% HR-launch rate.,0.0,0.0137,3.87,148,50,,,,No season HR,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,S,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,48.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,50.0,50.0,45.0,49.3,5.37,0.857,1.0,1.0,0.94,0.938,0.882,1.0,5.2,4.74,54.9,15.3,F,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,
36,2026-09-07,823902,2026-09-08T01:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,Cincinnati Reds @ Los Angeles Dodgers,Home,660271,Shohei Ohtani,Los Angeles Dodgers,Cincinnati Reds,TWP,L,No,,133,592,499,139,25,4,30,89,80,79,7,142,0.279,0.381,0.525,0.906,8,38,33,5,0,0.152,0.0,22,100,88,18,4,0.205,0.04,666,120,8.1,29.0,58.9,15.2,25.4,14.7,27.3,43.6,30.0,8.2,3.7,8.2,51.5,85.2,17.3,0.764,73.1,97.5,116.1,45.8,14.4,13.0,46.2,46.7,Below Average,3.0,Pull Power,A,Excellent HR swing plane,46.7,Below Average,0.991,Good,5.8,39.3,96.2,0.733,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,46.91,16.91,Strong positive regression,Below Average Pull Power profile. 8.1% barrel rate; 85.2 mph average exit velocity; 27.3% air-ball rate; 43.6% pull-air rate; 8.2% HR-launch rate.,0.0507,0.0475,4.25,46,12,16.6,2.77,276.6,Very long drought,695505.0,Chase Burns,R,LHB vs RHP,26,26,145.1,2.79,1.16,15,0.93,10.59,3.1,741.0,4.6,22.9,14.3,44.3,32.9,84.0,94.6,113.1,0.517,15.0,54.0,100.0,0.694,6.8,4-Seam Fastball,L,LHB vs RHP,51.5,397,0.281,0.399,0.517,0.916,18,64,94,0.0453,9.3,0.788,378,0.0344,5.2,0.548,3,3,1,1/3,0.333,0.333,0.667,1.0,0,0,0,52.4,Neutral Matchup,Average,51.3,5,Pitch-level Statcast · last 5 MLB games,457,4-Seam Fastball,52.078774617067836,238.0,Slider,41.35667396061269,189.0,Changeup,4.595185995623632,21.0,Sinker,1.9693654266958425,9.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.008,0.971,59.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,51.5,33.3,54.0,43.0,50.0,45.0,49.2,5.36,0.828,0.973,1.025,1.03,0.991,1.02,1.06,18.69,10.38,85.0,40.3,D+,Lineup unconfirmed,,,,,,,,,
37,2026-09-07,824229,2026-09-07T19:10:00Z,Scheduled,Comerica Park,Minnesota Twins @ Detroit Tigers,Home,693307,Dillon Dingler,Detroit Tigers,Minnesota Twins,C,R,No,,132,555,502,124,25,2,26,66,83,32,15,124,0.247,0.309,0.46,0.769,11,42,40,7,0,0.175,0.0,24,97,91,11,0,0.121,0.0,725,117,4.8,26.7,45.6,28.3,25.9,16.0,27.9,47.5,31.7,6.7,4.6,6.7,39.3,82.8,17.9,0.519,70.3,95.3,110.1,15.4,13.1,4.7,52.3,32.9,Weak,2.5,Pull Power,A,Excellent HR swing plane,32.9,Weak,0.952,Good,2.6,43.8,94.4,0.326,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,33.64,7.64,Strong positive regression,Weak Pull Power profile. 4.8% barrel rate; 82.8 mph average exit velocity; 27.9% air-ball rate; 47.5% pull-air rate; 6.7% HR-launch rate.,0.0468,0.0442,3.99,99,26,19.3,5.13,512.7,Very long drought,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,51.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,36.2,50.0,45.0,49.2,5.36,0.758,1.0,1.0,1.0,0.952,0.952,1.06,16.51,8.72,74.8,34.2,D,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,
