Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality
174,2026-08-19,823748,2026-08-19T23:40:00Z,Scheduled,American Family Field,Seattle Mariners @ Milwaukee Brewers,Home,668930,Brice Turang,Milwaukee Brewers,Seattle Mariners,2B,L,No,,116,527,453,120,28,3,16,76,75,68,0,132,0.265,0.359,0.446,0.805,8,37,32,8,0,0.25,0.0,22,98,85,24,2,0.282,0.0204,10,10,0.0,10.0,50.0,50.0,0.0,0.0,20.0,50.0,50.0,0.0,0.0,0.0,,80.4,8.1,0.385,65.0,35.9,Below Average,2.5,Pull Power,C,Low line-drive plane,35.9,Below Average,0.961,Small Statcast sample,0.11,-15.89,Strong negative regression,Below Average Pull Power profile. 0.0% barrel rate; 80.3 mph average exit velocity; 20.0% air-ball rate; 50.0% pull-air rate; 0.0% HR-launch rate.,0.0304,0.0307,4.09,51,13,28.3,1.8,180.1,Above normal drought,669302.0,Logan Gilbert,R,LHB vs RHP,24,24,145.1,3.28,0.99,19,1.18,9.41,2.04,0.797,1.013,1.025,1.0,0.961,0.961,1.035,11.96,9.92,84.8,34.9,D,Lineup unconfirmed
175,2026-08-19,823424,2026-08-19T22:05:00Z,Scheduled,Citizens Bank Park,Miami Marlins @ Philadelphia Phillies,Home,669016,Brandon Marsh,Philadelphia Phillies,Miami Marlins,LF,L,No,,121,477,441,120,17,2,17,64,54,29,2,120,0.272,0.317,0.435,0.752,11,47,38,8,1,0.211,0.0213,25,97,86,16,1,0.186,0.0103,19,19,5.3,15.8,30.0,40.0,30.0,10.5,15.8,33.3,21.1,5.3,5.3,5.3,100.0,72.3,7.0,0.387,68.5,19.1,Weak,2.0,Contact-First Profile,C,Low line-drive plane,19.1,Weak,0.913,Small Statcast sample,0.83,-16.17,Strong negative regression,Weak Contact-First Profile profile. 5.3% barrel rate; 72.3 mph average exit velocity; 15.8% air-ball rate; 33.3% pull-air rate; 5.3% HR-launch rate.,0.0356,0.0349,3.99,10,3,25.9,0.39,38.5,Recently homered,645261.0,Sandy Alcantara,R,LHB vs RHP,26,26,170.2,3.43,1.17,17,0.9,6.86,2.43,0.815,0.968,1.025,1.0,0.913,0.913,1.0,13.22,9.9,84.8,29.2,F,Lineup unconfirmed
176,2026-08-19,823664,2026-08-19T17:40:00Z,Scheduled,Target Field,Atlanta Braves @ Minnesota Twins,Home,663616,Trevor Larnach,Minnesota Twins,Atlanta Braves,LF,L,No,,103,374,329,89,19,1,10,50,42,41,3,66,0.271,0.357,0.426,0.783,8,30,29,5,0,0.172,0.0,20,71,65,13,3,0.2,0.0423,23,23,4.3,47.8,42.9,35.7,21.4,13.0,34.8,25.0,30.4,8.7,0.0,8.7,0.0,88.2,16.6,0.517,71.2,28.5,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,28.5,Weak,0.94,Good,1.05,-8.95,Strong negative regression,Weak Contact-First Profile profile. 4.3% barrel rate; 88.2 mph average exit velocity; 34.8% air-ball rate; 25.0% pull-air rate; 8.7% HR-launch rate.,0.0267,0.028,3.99,35,10,32.9,1.06,106.4,Near normal interval,700363.0,AJ Smith-Shawver,R,LHB vs RHP,1,1,4.1,4.15,1.38,0,0.0,8.31,4.15,0.948,1.0,1.025,1.0,0.94,0.94,1.0,10.72,9.83,82.7,30.7,D,Lineup unconfirmed
177,2026-08-19,823587,2026-08-19T17:10:00Z,Scheduled,Citi Field,San Diego Padres @ New York Mets,Away,593428,Xander Bogaerts,San Diego Padres,New York Mets,SS,R,No,,120,478,411,90,11,0,11,48,46,59,3,84,0.219,0.318,0.326,0.644,11,43,35,6,2,0.171,0.0465,25,97,79,17,2,0.215,0.0206,21,21,14.3,28.6,57.1,21.4,21.4,23.8,33.3,71.4,23.8,9.5,9.5,9.5,66.7,88.7,11.8,0.7,72.2,50.9,Average,3.0,Pull Power,A,Excellent HR swing plane,50.9,Average,1.003,Good,2.63,-8.37,Strong negative regression,Average Pull Power profile. 14.3% barrel rate; 88.7 mph average exit velocity; 33.3% air-ball rate; 71.4% pull-air rate; 9.5% HR-launch rate.,0.023,0.0248,3.93,12,4,37.4,0.32,32.1,Very recent HR,476594.0,Robert Stock,R,RHB vs RHP,3,3,12.1,6.57,1.86,1,0.73,9.49,5.84,1.162,0.99,0.985,0.94,1.003,0.942,0.98,9.4,9.82,84.8,27.6,F,Lineup unconfirmed
178,2026-08-19,824076,2026-08-19T23:40:00Z,Scheduled,Kauffman Stadium,Athletics @ Kansas City Royals,Away,703607,Henry Bolte,Athletics,Kansas City Royals,CF,R,No,,83,308,273,73,10,0,6,31,25,20,11,83,0.267,0.34,0.37,0.71,12,51,49,15,2,0.306,0.0392,26,95,87,25,3,0.287,0.0316,29,29,3.4,27.6,36.8,42.1,21.1,3.4,24.1,42.9,31.0,3.4,3.4,3.4,100.0,84.0,3.2,0.548,74.1,19.4,Weak,2.0,Pull Power,D,Ground-ball heavy,19.4,Weak,0.914,Good,1.01,-4.99,Strong negative regression,Weak Pull Power profile. 3.4% barrel rate; 84.0 mph average exit velocity; 24.1% air-ball rate; 42.9% pull-air rate; 3.4% HR-launch rate.,0.0195,0.023,4.05,12,3,45.5,0.26,26.4,Very recent HR,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.222,1.0,1.0,1.0,0.914,0.914,0.98,8.99,9.81,71.6,26.6,F,Probable SP unavailable; Lineup unconfirmed
179,2026-08-19,824076,2026-08-19T23:40:00Z,Scheduled,Kauffman Stadium,Athletics @ Kansas City Royals,Away,695720,Tommy White,Athletics,Kansas City Royals,3B,R,No,,28,109,105,28,2,0,2,12,4,4,0,18,0.267,0.294,0.343,0.637,11,39,37,10,2,0.27,0.0513,25,97,94,23,2,0.245,0.0206,31,31,6.5,12.9,31.2,25.0,43.8,16.1,25.8,37.5,32.3,6.5,3.2,6.5,100.0,80.9,30.5,0.601,66.2,22.7,Weak,2.0,Contact-First Profile,C+,High fly-ball plane,22.7,Weak,0.924,Good,1.63,-0.37,Near expected,Weak Contact-First Profile profile. 6.5% barrel rate; 80.9 mph average exit velocity; 25.8% air-ball rate; 37.5% pull-air rate; 6.5% HR-launch rate.,0.0183,0.0255,3.93,4,1,52.5,0.08,7.6,Very recent HR,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.188,1.0,1.0,0.94,0.924,0.868,0.98,9.65,9.75,57.5,23.7,F,Probable SP unavailable; Lineup unconfirmed
180,2026-08-19,824155,2026-08-20T00:10:00Z,Scheduled,Daikin Park,Los Angeles Angels @ Houston Astros,Home,670623,Isaac Paredes,Houston Astros,Los Angeles Angels,3B,R,No,,119,505,436,113,21,1,16,47,67,48,17,69,0.259,0.352,0.422,0.774,10,42,38,14,1,0.368,0.0238,24,103,90,24,4,0.267,0.0388,34,34,2.9,23.5,44.4,22.2,33.3,17.6,35.3,50.0,41.2,2.9,2.9,2.9,100.0,81.6,15.5,0.405,66.0,24.4,Weak,2.0,Pull Power,A,Excellent HR swing plane,24.4,Weak,0.928,Good,1.07,-14.93,Strong negative regression,Weak Pull Power profile. 2.9% barrel rate; 81.6 mph average exit velocity; 35.3% air-ball rate; 50.0% pull-air rate; 2.9% HR-launch rate.,0.0317,0.0317,3.99,5,2,27.2,0.18,18.3,Very recent HR,700712.0,Walbert Ureña,R,RHB vs RHP,22,20,107.2,2.67,1.25,6,0.5,8.53,4.76,0.985,0.904,0.985,1.0,0.928,0.928,0.98,12.08,9.73,85.0,29.3,F,Lineup unconfirmed
181,2026-08-19,822937,2026-08-19T22:40:00Z,Scheduled,Tropicana Field,Toronto Blue Jays @ Tampa Bay Rays,Away,678218,Brandon Valenzuela,Toronto Blue Jays,Tampa Bay Rays,C,S,No,,73,225,200,45,7,0,8,24,21,22,1,61,0.225,0.304,0.38,0.684,8,15,13,1,0,0.077,0.0,14,34,31,5,0,0.161,0.0,15,15,6.7,20.0,25.0,50.0,25.0,0.0,0.0,,20.0,0.0,0.0,0.0,0.0,86.4,3.9,0.359,71.7,24.0,Weak,2.0,Contact-First Profile,D,Ground-ball heavy,24.0,Weak,0.927,Small Statcast sample,0.0,-8.0,Strong negative regression,Weak Contact-First Profile profile. 6.7% barrel rate; 86.4 mph average exit velocity; 0.0% air-ball rate; 0.0% HR-launch rate; 0.0% ideal HR-contact rate.,0.0356,0.0343,4.05,34,15,25.0,1.36,136.0,Above normal drought,656876.0,Drew Rasmussen,R,Switch vs RHP,23,23,129.1,2.78,0.91,12,0.84,9.26,1.6,0.762,0.958,1.035,1.0,0.927,0.927,1.035,13.19,9.7,70.8,28.7,F,Lineup unconfirmed
182,2026-08-19,824076,2026-08-19T23:40:00Z,Scheduled,Kauffman Stadium,Athletics @ Kansas City Royals,Home,670231,John Rave,Kansas City Royals,Athletics,RF,L,No,,25,62,55,11,4,1,2,9,2,5,0,14,0.2,0.267,0.418,0.685,10,21,19,1,0,0.053,0.0,16,41,37,7,1,0.189,0.0244,10,10,10.0,10.0,62.5,25.0,12.5,20.0,30.0,66.7,20.0,10.0,0.0,10.0,0.0,77.3,20.4,0.199,66.1,41.1,Below Average,2.5,Pull Power,A-,Elevated power plane,41.1,Below Average,0.975,Small Statcast sample,0.83,-1.17,Near expected,Below Average Pull Power profile. 10.0% barrel rate; 77.3 mph average exit velocity; 30.0% air-ball rate; 66.7% pull-air rate; 10.0% HR-launch rate.,0.0323,0.0321,3.93,27,13,27.5,0.98,98.2,Near normal interval,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.814,1.0,1.0,1.0,0.975,0.975,1.0,12.03,9.64,49.7,24.0,F,Small season sample; Probable SP unavailable; Lineup unconfirmed
183,2026-08-19,824476,2026-08-19T22:40:00Z,Scheduled,Great American Ball Park,St. Louis Cardinals @ Cincinnati Reds,Away,663494,Bryan Torres,St. Louis Cardinals,Cincinnati Reds,LF,L,No,,52,121,109,25,1,2,4,13,15,10,0,25,0.229,0.292,0.385,0.677,6,17,14,3,0,0.214,0.0,19,47,41,12,0,0.293,0.0,8,8,0.0,25.0,20.0,40.0,40.0,12.5,25.0,0.0,25.0,0.0,0.0,0.0,,85.0,26.1,0.297,62.8,31.8,Weak,2.5,Contact-First Profile,A-,Elevated power plane,31.8,Weak,0.949,Small Statcast sample,0.0,-4.0,Strong negative regression,Weak Contact-First Profile profile. 0.0% barrel rate; 85.0 mph average exit velocity; 25.0% air-ball rate; 0.0% pull-air rate; 0.0% HR-launch rate.,0.0331,0.0325,4.05,60,30,27.2,2.2,220.2,Very long drought,695505.0,Chase Burns,R,LHB vs RHP,23,23,131.0,2.47,1.09,13,0.89,10.37,3.16,0.758,0.966,1.025,1.0,0.949,0.949,1.06,12.54,9.58,64.4,31.4,D,Lineup unconfirmed
184,2026-08-19,823748,2026-08-19T23:40:00Z,Scheduled,American Family Field,Seattle Mariners @ Milwaukee Brewers,Away,647304,Josh Naylor,Seattle Mariners,Milwaukee Brewers,1B,L,No,,117,501,454,121,18,0,10,47,44,39,5,64,0.267,0.33,0.372,0.702,9,39,34,12,2,0.353,0.0513,23,96,86,28,2,0.326,0.0208,36,36,2.8,30.6,64.7,23.5,11.8,2.8,22.2,62.5,33.3,0.0,0.0,0.0,0.0,80.5,8.8,0.543,65.3,22.8,Weak,2.0,Pull Power,C,Low line-drive plane,22.8,Weak,0.924,Good,1.08,-8.92,Strong negative regression,Weak Pull Power profile. 2.8% barrel rate; 80.5 mph average exit velocity; 22.2% air-ball rate; 62.5% pull-air rate; 0.0% HR-launch rate.,0.02,0.0223,4.05,27,7,45.4,0.59,59.5,Recently homered,669160.0,Dustin May,R,LHB vs RHP,23,23,122.0,4.13,1.25,9,0.66,8.63,2.95,1.252,0.93,1.025,1.0,0.924,0.924,1.0,8.72,9.58,84.7,28.0,F,Lineup unconfirmed
185,2026-08-19,824318,2026-08-20T00:40:00Z,Scheduled,Coors Field,Los Angeles Dodgers @ Colorado Rockies,Away,676439,Hunter Feduccia,Los Angeles Dodgers,Colorado Rockies,C,L,No,,73,191,168,39,8,1,3,19,13,18,1,47,0.232,0.309,0.345,0.654,11,28,24,6,1,0.25,0.0357,19,47,42,10,1,0.238,0.0213,17,17,5.9,23.5,36.4,36.4,27.3,35.3,52.9,33.3,35.3,11.8,11.8,11.8,100.0,80.4,17.1,0.717,66.8,41.2,Below Average,2.5,Contact-First Profile,A,Excellent HR swing plane,41.2,Below Average,0.975,Small Statcast sample,0.92,-2.08,Negative regression,Below Average Contact-First Profile profile. 5.9% barrel rate; 80.4 mph average exit velocity; 52.9% air-ball rate; 33.3% pull-air rate; 11.8% HR-launch rate.,0.0157,0.022,4.05,12,5,56.0,0.21,21.4,Very recent HR,607536.0,Kyle Freeland,L,LHB vs LHP,22,22,120.2,6.27,1.44,22,1.64,7.31,2.01,1.131,1.086,0.985,0.965,0.975,0.941,0.98,8.61,9.58,69.4,25.1,F,Lineup unconfirmed
186,2026-08-19,824076,2026-08-19T23:40:00Z,Scheduled,Kauffman Stadium,Athletics @ Kansas City Royals,Home,521692,Salvador Perez,Kansas City Royals,Athletics,DH,R,No,,117,488,449,96,17,1,16,41,54,18,12,97,0.214,0.259,0.363,0.622,10,39,34,7,0,0.206,0.0,24,97,87,19,3,0.218,0.0309,24,24,4.2,12.5,45.5,36.4,18.2,20.8,33.3,50.0,33.3,4.2,4.2,4.2,0.0,80.1,23.5,0.616,68.5,26.2,Weak,2.0,Pull Power,A-,Elevated power plane,26.2,Weak,0.933,Good,0.95,-15.05,Strong negative regression,Weak Pull Power profile. 4.2% barrel rate; 80.1 mph average exit velocity; 33.3% air-ball rate; 50.0% pull-air rate; 4.2% HR-launch rate.,0.0328,0.0326,3.81,44,13,28.1,1.57,156.8,Above normal drought,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.848,1.0,1.0,0.975,0.933,0.91,1.035,11.87,9.57,74.8,29.5,F,Probable SP unavailable; Lineup unconfirmed
187,2026-08-19,823748,2026-08-19T23:40:00Z,Scheduled,American Family Field,Seattle Mariners @ Milwaukee Brewers,Away,663728,Cal Raleigh,Seattle Mariners,Milwaukee Brewers,C,S,No,,92,387,331,52,8,0,13,27,44,50,3,124,0.157,0.271,0.299,0.57,10,38,29,3,1,0.103,0.0263,23,90,74,10,3,0.135,0.0333,26,26,0.0,30.8,54.5,27.3,18.2,26.9,30.8,50.0,23.1,0.0,0.0,0.0,,84.5,35.7,0.188,72.4,18.5,Weak,1.5,Pull Power,D,Popup-heavy plane,18.5,Weak,0.912,Good,0.3,-12.7,Strong negative regression,Weak Pull Power profile. 0.0% barrel rate; 84.5 mph average exit velocity; 30.8% air-ball rate; 50.0% pull-air rate; 0.0% HR-launch rate.,0.0336,0.0332,3.87,1,1,25.5,0.04,3.9,Very recent HR,669160.0,Dustin May,R,Switch vs RHP,23,23,122.0,4.13,1.25,9,0.66,8.63,2.95,0.955,0.93,1.035,0.94,0.912,0.857,0.98,12.25,9.56,84.2,27.1,F,Lineup unconfirmed
188,2026-08-19,822860,2026-08-20T00:05:00Z,Scheduled,Globe Life Field,Washington Nationals @ Texas Rangers,Home,607043,Brandon Nimmo,Texas Rangers,Washington Nationals,RF,L,No,,120,506,458,125,28,4,13,52,48,40,6,108,0.273,0.338,0.437,0.775,11,44,42,11,1,0.262,0.0227,26,105,97,31,4,0.32,0.0381,35,35,0.0,20.0,50.0,31.2,18.8,11.4,17.1,16.7,22.9,2.9,0.0,2.9,,82.2,11.6,0.308,71.3,5.8,Weak,1.0,Contact-First Profile,A,Excellent HR swing plane,5.8,Weak,0.88,Good,0.24,-12.76,Strong negative regression,Weak Contact-First Profile profile. 0.0% barrel rate; 82.2 mph average exit velocity; 17.1% air-ball rate; 16.7% pull-air rate; 2.9% HR-launch rate.,0.0257,0.0269,3.99,31,8,35.2,0.88,88.0,Near normal interval,676917.0,Cade Cavalli,R,LHB vs RHP,26,26,136.2,3.36,1.24,15,0.99,9.94,2.7,1.041,0.982,1.025,1.0,0.88,0.88,1.0,10.31,9.54,85.0,29.6,F,Lineup unconfirmed
189,2026-08-19,823664,2026-08-19T17:40:00Z,Scheduled,Target Field,Atlanta Braves @ Minnesota Twins,Home,656577,Alex Jackson,Minnesota Twins,Atlanta Braves,C,R,No,,29,69,66,20,4,0,1,11,5,1,2,23,0.303,0.333,0.409,0.742,2,1,1,0,0,0.0,0.0,6,12,11,3,0,0.273,0.0,0,0,,,,,,,,,,,,,,,,,,50.0,Average,3.0,Contact-First Profile,Unknown,No tracked launch-angle sample,50.0,Average,1.0,Small Statcast sample,,,Unknown,Average Contact-First Profile profile. .,0.0145,0.0256,3.99,16,10,66.0,0.24,24.2,Very recent HR,700363.0,AJ Smith-Shawver,R,RHB vs RHP,1,1,4.1,4.15,1.38,0,0.0,8.31,4.15,1.0,1.0,0.985,1.0,1.0,1.0,0.98,9.83,9.5,57.9,24.7,F,Small season sample; Lineup unconfirmed
190,2026-08-19,824476,2026-08-19T22:40:00Z,Scheduled,Great American Ball Park,St. Louis Cardinals @ Cincinnati Reds,Away,671056,Iván Herrera,St. Louis Cardinals,Cincinnati Reds,DH,R,No,,126,563,472,116,23,1,14,78,53,60,27,99,0.246,0.361,0.388,0.749,12,56,46,14,2,0.304,0.0357,27,120,107,27,3,0.252,0.025,35,35,5.7,28.6,23.5,29.4,47.1,14.3,22.9,37.5,28.6,8.6,0.0,8.6,50.0,82.8,13.3,0.626,69.7,22.8,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,22.8,Weak,0.924,Good,1.82,-12.18,Strong negative regression,Weak Contact-First Profile profile. 5.7% barrel rate; 82.8 mph average exit velocity; 22.9% air-ball rate; 37.5% pull-air rate; 8.6% HR-launch rate.,0.0249,0.0261,4.05,4,1,33.7,0.12,11.9,Very recent HR,695505.0,Chase Burns,R,RHB vs RHP,23,23,131.0,2.47,1.09,13,0.89,10.37,3.16,1.073,0.966,0.985,1.0,0.924,0.924,0.98,10.16,9.43,85.0,28.5,F,Lineup unconfirmed
191,2026-08-19,822937,2026-08-19T22:40:00Z,Scheduled,Tropicana Field,Toronto Blue Jays @ Tampa Bay Rays,Away,660821,Jesús Sánchez,Toronto Blue Jays,Tampa Bay Rays,RF,L,No,,86,271,244,64,16,0,8,23,33,17,6,61,0.262,0.321,0.426,0.747,9,25,18,3,0,0.167,0.0,13,37,29,5,1,0.172,0.027,5,5,0.0,20.0,50.0,0.0,50.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,,82.3,24.4,0.339,66.0,38.8,Below Average,2.5,Contact-First Profile,A-,Elevated power plane,38.8,Below Average,0.969,Small Statcast sample,0.0,-8.0,Strong negative regression,Below Average Contact-First Profile profile. 0.0% barrel rate; 82.3 mph average exit velocity; 20.0% air-ball rate; 0.0% pull-air rate; 0.0% HR-launch rate.,0.0295,0.0303,4.05,18,9,30.5,0.59,59.0,Recently homered,656876.0,Drew Rasmussen,R,LHB vs RHP,23,23,129.1,2.78,0.91,12,0.84,9.26,1.6,0.838,0.958,1.025,1.0,0.969,0.969,1.0,11.71,9.42,74.3,26.9,F,Lineup unconfirmed
192,2026-08-19,822937,2026-08-19T22:40:00Z,Scheduled,Tropicana Field,Toronto Blue Jays @ Tampa Bay Rays,Home,656775,Cedric Mullins,Tampa Bay Rays,Toronto Blue Jays,CF,L,No,,108,413,362,76,9,3,13,47,39,32,7,84,0.21,0.284,0.359,0.643,9,33,29,8,0,0.276,0.0,22,81,71,18,1,0.254,0.0123,19,19,0.0,21.1,53.8,23.1,23.1,15.8,36.8,71.4,31.6,0.0,0.0,0.0,,75.8,6.4,0.409,68.5,21.5,Weak,2.0,Pull Power,C,Low line-drive plane,21.5,Weak,0.92,Small Statcast sample,0.3,-12.7,Strong negative regression,Weak Pull Power profile. 0.0% barrel rate; 75.8 mph average exit velocity; 36.8% air-ball rate; 71.4% pull-air rate; 0.0% HR-launch rate.,0.0315,0.0316,3.81,45,15,27.8,1.62,161.6,Above normal drought,453286.0,Max Scherzer,R,LHB vs RHP,10,10,41.0,6.59,1.46,11,2.41,6.8,3.73,0.758,1.123,1.025,0.975,0.92,0.897,1.035,11.51,9.41,83.5,30.7,D,Lineup unconfirmed
193,2026-08-19,823342,2026-08-19T16:35:00Z,Scheduled,PNC Park,Detroit Tigers @ Pittsburgh Pirates,Away,650402,Gleyber Torres,Detroit Tigers,Pittsburgh Pirates,2B,R,No,,69,308,259,70,10,0,8,43,33,44,3,57,0.27,0.38,0.402,0.782,12,55,50,14,1,0.28,0.0182,25,113,99,24,4,0.242,0.0354,40,40,2.5,22.5,37.5,29.2,33.3,15.0,32.5,30.8,30.0,7.5,5.0,7.5,100.0,84.4,19.2,0.605,67.4,19.2,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,19.2,Weak,0.914,Good,1.24,-6.76,Strong negative regression,Weak Contact-First Profile profile. 2.5% barrel rate; 84.4 mph average exit velocity; 32.5% air-ball rate; 30.8% pull-air rate; 7.5% HR-launch rate.,0.026,0.0277,4.13,24,6,32.4,0.74,74.1,Recently homered,694973.0,Paul Skenes,R,RHB vs RHP,25,25,134.2,3.88,1.12,14,0.94,11.09,2.47,0.975,0.974,0.985,1.0,0.914,0.914,1.0,10.94,9.41,82.0,28.5,F,Lineup unconfirmed
194,2026-08-19,824318,2026-08-20T00:40:00Z,Scheduled,Coors Field,Los Angeles Dodgers @ Colorado Rockies,Away,669242,Tommy Edman,Los Angeles Dodgers,Colorado Rockies,2B,S,No,,51,190,170,46,8,2,4,25,23,12,6,38,0.271,0.34,0.412,0.752,12,45,42,9,1,0.214,0.0222,25,97,91,18,2,0.198,0.0206,31,31,3.2,9.7,46.7,33.3,20.0,19.4,25.8,62.5,12.9,3.2,3.2,3.2,100.0,77.7,24.3,0.348,69.3,21.4,Weak,2.0,Pull Power,A-,Elevated power plane,21.4,Weak,0.92,Good,1.11,-2.89,Negative regression,Weak Pull Power profile. 3.2% barrel rate; 77.7 mph average exit velocity; 25.8% air-ball rate; 62.5% pull-air rate; 3.2% HR-launch rate.,0.0211,0.0253,4.05,14,4,42.5,0.33,32.9,Very recent HR,607536.0,Kyle Freeland,L,Switch vs LHP,22,22,120.2,6.27,1.44,22,1.64,7.31,2.01,0.94,1.086,1.035,1.0,0.92,0.92,0.98,9.85,9.41,73.3,26.8,F,Lineup unconfirmed
195,2026-08-19,824394,2026-08-19T22:40:00Z,Scheduled,Progressive Field,San Francisco Giants @ Cleveland Guardians,Home,800050,Chase DeLauter,Cleveland Guardians,San Francisco Giants,RF,L,No,,107,453,403,115,22,1,13,49,57,47,0,64,0.285,0.358,0.442,0.8,10,44,41,15,1,0.366,0.0227,23,103,88,25,2,0.284,0.0194,31,31,3.2,19.4,72.2,11.1,16.7,9.7,19.4,66.7,29.0,3.2,3.2,3.2,100.0,82.7,9.8,0.515,68.7,23.8,Weak,2.0,Pull Power,C,Low line-drive plane,23.8,Weak,0.927,Good,1.17,-11.83,Strong negative regression,Weak Pull Power profile. 3.2% barrel rate; 82.7 mph average exit velocity; 19.4% air-ball rate; 66.7% pull-air rate; 3.2% HR-launch rate.,0.0287,0.0294,4.09,19,5,31.0,0.61,61.3,Recently homered,683363.0,Matt Wilkinson,L,LHB vs LHP,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.889,1.0,0.985,1.0,0.927,0.927,1.0,11.49,9.4,75.0,27.8,F,Probable SP unavailable; Lineup unconfirmed
196,2026-08-19,824076,2026-08-19T23:40:00Z,Scheduled,Kauffman Stadium,Athletics @ Kansas City Royals,Home,686475,Tyler Tolbert,Kansas City Royals,Athletics,SS,R,No,,57,107,93,29,5,0,3,24,8,9,0,19,0.312,0.369,0.462,0.831,8,16,13,3,0,0.231,0.0,20,42,35,9,1,0.257,0.0238,6,6,0.0,0.0,0.0,50.0,50.0,16.7,16.7,0.0,33.3,0.0,0.0,0.0,,79.6,28.0,0.225,66.8,36.6,Below Average,2.5,Contact-First Profile,C+,High fly-ball plane,36.6,Below Average,0.962,Small Statcast sample,0.0,-3.0,Negative regression,Below Average Contact-First Profile profile. 0.0% barrel rate; 79.6 mph average exit velocity; 16.7% air-ball rate; 0.0% pull-air rate; 0.0% HR-launch rate.,0.028,0.0301,4.09,25,12,31.0,0.81,80.6,Near normal interval,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.819,1.0,1.0,1.0,0.962,0.962,1.0,11.76,9.37,53.0,25.4,F,Probable SP unavailable; Lineup unconfirmed
197,2026-08-19,824318,2026-08-20T00:40:00Z,Scheduled,Coors Field,Los Angeles Dodgers @ Colorado Rockies,Home,690924,Braxton Fulford,Colorado Rockies,Los Angeles Dodgers,DH,R,No,,41,74,65,12,4,0,1,12,7,6,1,31,0.185,0.257,0.292,0.549,1,3,3,1,0,0.333,0.0,3,6,6,1,0,0.167,0.0,0,0,,,,,,,,,,,,,,,,,,50.0,Average,3.0,Contact-First Profile,Unknown,No tracked launch-angle sample,50.0,Average,1.0,Small Statcast sample,,,Unknown,Average Contact-First Profile profile. .,0.0135,0.0249,3.81,60,38,65.0,0.92,92.3,Near normal interval,808963.0,Roki Sasaki,R,RHB vs RHP,21,21,111.0,4.46,1.29,21,1.7,8.76,3.65,1.0,1.096,0.985,0.94,1.0,0.94,1.0,9.18,9.31,57.8,23.8,F,Small season sample; Lineup unconfirmed; Limited recent games
