Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality
48,2026-07-30,823921,2026-07-31T02:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,Seattle Mariners @ Los Angeles Dodgers,Home,660271,Shohei Ohtani,Los Angeles Dodgers,Seattle Mariners,TWP,L,No,,103,456,380,110,21,2,23,68,65,64,5,104,0.289,0.394,0.537,0.931,11,50,45,12,1,0.267,0.02,21,92,83,22,5,0.265,0.0543,25,25,4.0,36.0,53.3,13.3,26.7,20.0,36.0,44.4,44.0,8.0,4.0,8.0,100.0,86.1,16.2,0.876,71.5,36.6,Below Average,2.5,Pull Power,A,Excellent HR swing plane,36.6,Below Average,0.962,Good,1.14,-21.86,Strong negative regression,Below Average Pull Power profile. 4.0% barrel rate; 86.1 mph average exit velocity; 36.0% air-ball rate; 44.4% pull-air rate; 8.0% HR-launch rate.,0.0504,0.0466,4.25,3,1,16.5,0.18,18.2,Very recent HR,693433.0,Bryan Woo,R,LHB vs RHP,20,20,115.1,4.37,1.14,12,0.94,8.9,1.87,0.904,0.974,1.025,1.03,0.962,0.991,0.98,18.36,16.26,84.4,42.0,C-,Lineup unconfirmed
49,2026-07-30,823271,2026-07-31T01:40:00Z,Scheduled,Petco Park,San Francisco Giants @ San Diego Padres,Home,701538,Jackson Merrill,San Diego Padres,San Francisco Giants,CF,L,No,,105,441,407,96,17,1,15,51,48,29,1,107,0.236,0.288,0.393,0.681,12,49,47,17,5,0.362,0.102,24,98,92,29,7,0.315,0.0714,32,32,9.4,34.4,44.4,16.7,38.9,18.8,34.4,36.4,40.6,12.5,9.4,12.5,66.7,87.1,28.8,0.913,72.8,45.5,Below Average,3.0,Contact-First Profile,C+,High fly-ball plane,45.5,Below Average,0.987,Good,2.71,-12.29,Strong negative regression,Below Average Contact-First Profile profile. 9.4% barrel rate; 87.1 mph average exit velocity; 34.4% air-ball rate; 36.4% pull-air rate; 12.5% HR-launch rate.,0.034,0.0336,3.93,8,2,27.1,0.29,29.5,Very recent HR,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.35,1.0,1.0,1.0,0.987,0.987,0.98,12.56,16.16,74.8,36.8,D+,Probable SP unavailable; Lineup unconfirmed
50,2026-07-30,823271,2026-07-31T01:40:00Z,Scheduled,Petco Park,San Francisco Giants @ San Diego Padres,Away,805811,Bryce Eldridge,San Francisco Giants,San Diego Padres,DH,L,No,,66,270,232,58,14,0,11,35,26,37,0,71,0.25,0.352,0.453,0.805,12,53,44,7,3,0.159,0.0566,23,99,84,17,5,0.202,0.0505,32,32,6.2,21.9,50.0,20.0,20.0,12.5,12.5,25.0,21.9,12.5,6.2,12.5,50.0,79.9,14.8,0.748,72.1,25.5,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,25.5,Weak,0.931,Good,1.76,-9.24,Strong negative regression,Weak Contact-First Profile profile. 6.2% barrel rate; 79.9 mph average exit velocity; 12.5% air-ball rate; 25.0% pull-air rate; 12.5% HR-launch rate.,0.0407,0.0381,4.15,5,1,21.1,0.24,23.7,Very recent HR,676664.0,JP Sears,L,LHB vs LHP,6,5,28.0,3.86,1.18,5,1.61,7.39,2.89,1.166,1.033,0.985,1.0,0.931,0.931,0.98,14.87,16.02,79.2,39.0,D+,Lineup unconfirmed
51,2026-07-30,824894,2026-07-30T23:15:00Z,Scheduled,Truist Park,Washington Nationals @ Atlanta Braves,Home,642201,Eli White,Atlanta Braves,Washington Nationals,RF,R,No,,67,143,132,31,6,1,5,17,17,9,1,31,0.235,0.287,0.409,0.696,11,18,17,5,1,0.294,0.0556,16,28,25,8,2,0.32,0.0714,6,6,16.7,33.3,40.0,0.0,60.0,33.3,33.3,0.0,16.7,33.3,0.0,33.3,0.0,91.9,9.0,0.194,70.0,47.5,Below Average,3.0,Contact-First Profile,C,Low line-drive plane,47.5,Below Average,0.993,Small Statcast sample,0.96,-4.04,Strong negative regression,Below Average Contact-First Profile profile. 16.7% barrel rate; 91.9 mph average exit velocity; 33.3% air-ball rate; 0.0% pull-air rate; 33.3% HR-launch rate.,0.035,0.0336,3.93,13,10,26.4,0.49,49.2,Recently homered,663623.0,Jake Irvin,R,RHB vs RHP,11,11,51.2,5.23,1.35,7,1.22,10.1,3.83,1.297,1.014,0.985,1.0,0.993,0.993,1.0,12.57,15.94,64.5,35.2,D,Lineup unconfirmed
52,2026-07-30,823674,2026-07-30T17:40:00Z,Scheduled,Target Field,Kansas City Royals @ Minnesota Twins,Away,521692,Salvador Perez,Kansas City Royals,Minnesota Twins,DH,R,No,,101,426,393,84,15,1,15,39,45,17,11,89,0.214,0.263,0.372,0.635,12,52,44,11,4,0.25,0.0769,21,90,79,21,5,0.266,0.0556,32,32,9.4,31.2,33.3,33.3,33.3,18.8,28.1,22.2,28.1,9.4,3.1,9.4,66.7,83.3,14.2,0.729,68.1,24.5,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,24.5,Weak,0.929,Good,2.31,-12.69,Strong negative regression,Weak Contact-First Profile profile. 9.4% barrel rate; 83.3 mph average exit velocity; 28.1% air-ball rate; 22.2% pull-air rate; 9.4% HR-launch rate.,0.0352,0.0345,3.87,12,3,26.2,0.46,45.8,Recently homered,641927.0,Bailey Ober,R,RHB vs RHP,15,15,81.0,4.56,1.25,13,1.44,6.67,2.44,1.35,1.054,0.985,0.975,0.929,0.905,1.0,12.71,15.91,84.2,37.3,D+,Lineup unconfirmed
53,2026-07-30,824568,2026-07-30T18:10:00Z,Scheduled,Rate Field,New York Yankees @ Chicago White Sox,Home,695657,Colson Montgomery,Chicago White Sox,New York Yankees,SS,L,No,,101,424,378,83,17,0,24,49,61,36,9,134,0.22,0.302,0.455,0.757,10,43,37,8,1,0.216,0.0233,20,86,79,17,3,0.215,0.0349,19,19,5.3,26.3,53.3,13.3,33.3,15.8,26.3,40.0,15.8,5.3,0.0,5.3,0.0,89.6,31.3,0.153,76.5,23.7,Weak,2.0,Contact-First Profile,C+,High fly-ball plane,23.7,Weak,0.926,Small Statcast sample,1.0,-23.0,Strong negative regression,Weak Contact-First Profile profile. 5.3% barrel rate; 89.6 mph average exit velocity; 26.3% air-ball rate; 40.0% pull-air rate; 5.3% HR-launch rate.,0.0566,0.0512,3.99,26,7,15.8,1.65,165.1,Above normal drought,677960.0,Ryan Weathers,L,LHB vs LHP,20,20,108.0,4.25,1.27,17,1.42,10.17,2.5,0.823,1.051,0.985,1.0,0.926,0.926,1.035,18.91,15.66,83.9,42.5,C-,Lineup unconfirmed
54,2026-07-30,823023,2026-07-30T18:15:00Z,Scheduled,Busch Stadium,Chicago Cubs @ St. Louis Cardinals,Away,673548,Seiya Suzuki,Chicago Cubs,St. Louis Cardinals,RF,R,No,,92,402,349,95,18,0,18,58,60,46,4,105,0.272,0.361,0.479,0.84,12,59,47,14,3,0.298,0.0508,22,103,88,25,6,0.284,0.0583,34,34,5.9,8.8,40.0,26.7,33.3,11.8,20.6,42.9,20.6,2.9,2.9,2.9,50.0,79.8,25.4,0.399,72.7,19.8,Weak,2.0,Pull Power,A-,Elevated power plane,19.8,Weak,0.915,Good,1.59,-16.41,Strong negative regression,Weak Pull Power profile. 5.9% barrel rate; 79.8 mph average exit velocity; 20.6% air-ball rate; 42.9% pull-air rate; 2.9% HR-launch rate.,0.0448,0.0418,4.15,13,3,19.4,0.67,67.0,Recently homered,669467.0,Andre Pallante,R,RHB vs RHP,20,20,112.1,3.77,1.21,10,0.8,6.65,2.56,1.118,0.952,0.985,1.0,0.915,0.915,1.0,16.25,15.64,85.0,39.8,D+,Lineup unconfirmed
55,2026-07-30,824974,2026-07-31T01:40:00Z,Scheduled,Sutter Health Park,Boston Red Sox @ Athletics,Home,641680,Jonah Heim,Athletics,Boston Red Sox,C,S,No,,61,224,205,47,10,0,11,23,34,14,2,43,0.229,0.281,0.439,0.72,10,44,41,9,2,0.22,0.0455,19,79,74,16,4,0.216,0.0506,28,28,3.6,35.7,42.9,35.7,21.4,7.1,21.4,66.7,25.0,3.6,3.6,3.6,100.0,86.4,26.8,0.507,71.3,28.3,Weak,2.0,Pull Power,A-,Elevated power plane,28.3,Weak,0.939,Good,1.21,-9.79,Strong negative regression,Weak Pull Power profile. 3.6% barrel rate; 86.4 mph average exit velocity; 21.4% air-ball rate; 66.7% pull-air rate; 3.6% HR-launch rate.,0.0491,0.0431,3.93,0,0,18.6,0.0,0.0,Very recent HR,543243.0,Sonny Gray,R,Switch vs RHP,19,19,106.2,2.78,1.16,12,1.01,7.85,2.36,1.043,0.986,1.035,1.0,0.939,0.939,0.98,15.91,15.6,74.3,36.4,D+,Lineup unconfirmed
56,2026-07-30,823023,2026-07-30T18:15:00Z,Scheduled,Busch Stadium,Chicago Cubs @ St. Louis Cardinals,Home,699625,Jimmy Crooks,St. Louis Cardinals,Chicago Cubs,C,L,No,,33,91,81,14,3,0,3,4,9,7,3,28,0.173,0.264,0.321,0.585,8,21,20,4,1,0.2,0.0476,15,34,30,6,2,0.2,0.0588,18,18,16.7,38.9,40.0,30.0,30.0,22.2,27.8,40.0,33.3,16.7,5.6,16.7,0.0,90.3,12.9,0.589,71.0,56.0,Average,3.0,Balanced Power,A,Excellent HR swing plane,56.0,Average,1.017,Small Statcast sample,2.63,-0.37,Near expected,Average Balanced Power profile. 16.7% barrel rate; 90.3 mph average exit velocity; 27.8% air-ball rate; 40.0% pull-air rate; 16.7% HR-launch rate.,0.033,0.0324,3.81,16,6,27.0,0.59,59.3,Recently homered,665871.0,Javier Assad,R,LHB vs RHP,17,8,65.1,3.86,1.12,12,1.65,5.79,2.2,1.25,1.082,1.025,0.94,1.017,0.956,1.0,11.8,15.4,61.2,33.2,D,Lineup unconfirmed
57,2026-07-30,824488,2026-07-30T23:10:00Z,Scheduled,Great American Ball Park,Pittsburgh Pirates @ Cincinnati Reds,Home,624431,Jose Trevino,Cincinnati Reds,Pittsburgh Pirates,C,R,No,,29,84,81,20,3,0,3,9,10,1,0,15,0.247,0.256,0.395,0.651,4,14,14,4,2,0.286,0.1429,8,29,29,10,3,0.345,0.1034,4,4,0.0,25.0,33.3,33.3,33.3,50.0,50.0,50.0,0.0,0.0,0.0,0.0,,77.6,14.8,0.084,63.8,44.3,Below Average,3.0,Pull Power,A,Excellent HR swing plane,44.3,Below Average,0.984,Small Statcast sample,0.04,-2.96,Negative regression,Below Average Pull Power profile. 0.0% barrel rate; 77.6 mph average exit velocity; 50.0% air-ball rate; 50.0% pull-air rate; 0.0% HR-launch rate.,0.0357,0.0335,3.93,10,3,27.0,0.37,37.0,Recently homered,670990.0,Yohan Ramírez,R,RHB vs RHP,44,0,56.0,3.21,1.38,4,0.64,9.96,5.3,1.35,0.941,0.985,1.0,0.984,0.984,1.0,12.54,15.27,60.3,32.9,D,Lineup unconfirmed
58,2026-07-30,823921,2026-07-31T02:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,Seattle Mariners @ Los Angeles Dodgers,Away,677594,Julio Rodríguez,Seattle Mariners,Los Angeles Dodgers,CF,R,No,,98,423,385,98,16,0,16,51,46,30,5,85,0.255,0.314,0.421,0.735,11,45,41,9,2,0.22,0.0444,12,46,41,9,2,0.22,0.0435,43,43,4.7,20.9,42.9,38.1,19.0,20.9,30.2,38.5,44.2,4.7,2.3,4.7,50.0,83.4,22.4,0.548,75.3,24.1,Weak,2.0,Contact-First Profile,A-,Elevated power plane,24.1,Weak,0.927,Good,1.81,-14.19,Strong negative regression,Weak Contact-First Profile profile. 4.7% barrel rate; 83.4 mph average exit velocity; 30.2% air-ball rate; 38.5% pull-air rate; 4.7% HR-launch rate.,0.0378,0.0365,4.05,4,1,24.1,0.17,16.6,Very recent HR,808963.0,Roki Sasaki,R,RHB vs RHP,18,18,93.2,4.71,1.29,20,1.92,9.03,3.46,1.082,1.131,0.985,1.0,0.927,0.927,0.98,13.99,15.25,80.7,37.0,D+,Lineup unconfirmed
59,2026-07-30,823921,2026-07-31T02:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,Seattle Mariners @ Los Angeles Dodgers,Away,663728,Cal Raleigh,Seattle Mariners,Los Angeles Dodgers,C,S,No,,76,324,280,46,7,0,11,25,36,39,2,105,0.164,0.269,0.307,0.576,11,44,38,5,2,0.132,0.0455,21,85,73,12,3,0.164,0.0353,16,16,25.0,50.0,66.7,33.3,0.0,6.2,31.2,100.0,68.8,18.8,6.2,18.8,25.0,93.9,33.1,0.807,76.3,71.8,Above Average,4.0,Pure Power,C+,High fly-ball plane,71.8,Above Average,1.061,Small Statcast sample,3.76,-7.24,Strong negative regression,Above Average Pure Power profile. 25.0% barrel rate; 93.9 mph average exit velocity; 31.2% air-ball rate; 100.0% pull-air rate; 18.8% HR-launch rate.,0.034,0.0334,3.87,3,1,25.5,0.12,11.8,Very recent HR,808963.0,Roki Sasaki,R,Switch vs RHP,18,18,93.2,4.71,1.29,20,1.92,9.03,3.46,1.089,1.131,1.035,0.94,1.061,0.997,0.98,12.33,15.18,81.9,35.8,D,Lineup unconfirmed
60,2026-07-30,823595,2026-07-30T23:10:00Z,Scheduled,Citi Field,Miami Marlins @ New York Mets,Home,682626,Francisco Alvarez,New York Mets,Miami Marlins,C,R,No,,73,267,236,61,8,0,12,24,27,25,3,71,0.258,0.336,0.445,0.781,8,31,24,6,1,0.25,0.0323,17,67,56,16,3,0.286,0.0448,11,11,18.2,36.4,40.0,40.0,20.0,27.3,45.5,40.0,36.4,18.2,9.1,18.2,50.0,81.3,20.7,1.188,71.9,55.9,Average,3.0,Balanced Power,A-,Elevated power plane,55.9,Average,1.017,Small Statcast sample,1.47,-10.53,Strong negative regression,Average Balanced Power profile. 18.2% barrel rate; 81.3 mph average exit velocity; 45.5% air-ball rate; 40.0% pull-air rate; 18.2% HR-launch rate.,0.0449,0.0409,3.99,11,4,19.7,0.56,55.9,Recently homered,691587.0,Eury Pérez,R,RHB vs RHP,18,18,98.2,3.56,1.11,13,1.19,9.67,3.47,0.97,1.014,0.985,1.0,1.017,1.017,1.0,15.36,15.15,76.4,36.9,D+,Lineup unconfirmed
61,2026-07-30,823595,2026-07-30T23:10:00Z,Scheduled,Citi Field,Miami Marlins @ New York Mets,Home,543760,Marcus Semien,New York Mets,Miami Marlins,2B,R,No,,90,353,323,68,8,1,12,35,35,25,1,80,0.211,0.267,0.353,0.62,10,35,33,6,3,0.182,0.0857,10,35,33,6,3,0.182,0.0857,20,20,5.0,30.0,50.0,33.3,16.7,25.0,40.0,50.0,45.0,10.0,10.0,10.0,300.0,83.2,18.6,0.718,66.6,41.4,Below Average,2.5,Pull Power,A,Excellent HR swing plane,41.4,Below Average,0.976,Good,1.05,-10.95,Strong negative regression,Below Average Pull Power profile. 5.0% barrel rate; 83.2 mph average exit velocity; 40.0% air-ball rate; 50.0% pull-air rate; 10.0% HR-launch rate.,0.034,0.0335,3.81,5,2,26.9,0.19,18.6,Very recent HR,691587.0,Eury Pérez,R,RHB vs RHP,18,18,98.2,3.56,1.11,13,1.19,9.67,3.47,1.35,1.014,0.985,0.975,0.976,0.952,0.98,12.17,15.12,79.8,35.4,D,Lineup unconfirmed
62,2026-07-30,823023,2026-07-30T18:15:00Z,Scheduled,Busch Stadium,Chicago Cubs @ St. Louis Cardinals,Home,691023,Jordan Walker,St. Louis Cardinals,Chicago Cubs,RF,R,No,,106,451,408,115,23,0,22,67,78,37,3,111,0.282,0.344,0.5,0.844,13,56,51,10,0,0.196,0.0,26,109,95,25,4,0.263,0.0367,29,29,6.9,31.0,36.8,31.6,31.6,13.8,37.9,36.4,24.1,3.4,3.4,3.4,0.0,83.5,21.7,0.467,75.7,21.7,Weak,2.0,Contact-First Profile,A-,Elevated power plane,21.7,Weak,0.921,Good,1.57,-20.43,Strong negative regression,Weak Contact-First Profile profile. 6.9% barrel rate; 83.5 mph average exit velocity; 37.9% air-ball rate; 36.4% pull-air rate; 3.4% HR-launch rate.,0.0488,0.0453,4.09,61,16,18.5,3.29,328.9,Very long drought,665871.0,Javier Assad,R,RHB vs RHP,17,8,65.1,3.86,1.12,12,1.65,5.79,2.2,0.823,1.082,0.985,1.0,0.921,0.921,1.06,17.26,14.92,85.0,46.7,C-,Lineup unconfirmed
63,2026-07-30,824568,2026-07-30T18:10:00Z,Scheduled,Rate Field,New York Yankees @ Chicago White Sox,Home,678246,Miguel Vargas,Chicago White Sox,New York Yankees,3B,R,No,,106,463,392,95,25,1,22,72,63,59,7,78,0.242,0.348,0.48,0.828,12,54,49,11,1,0.224,0.0185,23,102,89,20,3,0.225,0.0294,34,34,5.9,44.1,50.0,25.0,25.0,20.6,32.4,54.5,32.4,5.9,5.9,5.9,50.0,91.7,29.9,0.545,72.4,43.4,Below Average,2.5,Pull Power,C+,High fly-ball plane,43.4,Below Average,0.982,Good,2.16,-19.84,Strong negative regression,Below Average Pull Power profile. 5.9% barrel rate; 91.7 mph average exit velocity; 32.4% air-ball rate; 54.5% pull-air rate; 5.9% HR-launch rate.,0.0475,0.0443,4.09,12,3,17.8,0.67,67.3,Recently homered,677960.0,Ryan Weathers,L,RHB vs LHP,20,20,108.0,4.25,1.27,17,1.42,10.17,2.5,0.811,1.051,1.025,1.0,0.982,0.982,1.0,16.92,14.67,85.0,38.0,D+,Lineup unconfirmed
64,2026-07-30,824488,2026-07-30T23:10:00Z,Scheduled,Great American Ball Park,Pittsburgh Pirates @ Cincinnati Reds,Away,694378,Jacob Gonzalez,Pittsburgh Pirates,Cincinnati Reds,1B,L,No,,41,128,117,28,5,0,4,14,22,8,2,26,0.239,0.299,0.385,0.684,10,30,30,7,2,0.233,0.0667,17,46,44,9,2,0.205,0.0435,36,36,0.0,11.1,46.7,33.3,20.0,13.9,25.0,33.3,38.9,2.8,2.8,2.8,,77.8,21.7,0.418,67.9,15.7,Weak,1.5,Contact-First Profile,A-,Elevated power plane,15.7,Weak,0.904,Good,0.37,-3.63,Negative regression,Weak Contact-First Profile profile. 0.0% barrel rate; 77.8 mph average exit velocity; 25.0% air-ball rate; 33.3% pull-air rate; 2.8% HR-launch rate.,0.0312,0.0316,4.05,15,5,29.2,0.51,51.3,Recently homered,695076.0,Rhett Lowder,R,LHB vs RHP,18,15,77.0,5.61,1.57,9,1.05,7.6,4.32,1.312,0.992,1.025,1.0,0.904,0.904,1.0,12.2,14.56,64.8,32.9,D,Lineup unconfirmed
65,2026-07-30,823921,2026-07-31T02:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,Seattle Mariners @ Los Angeles Dodgers,Away,702284,Cole Young,Seattle Mariners,Los Angeles Dodgers,2B,L,No,,109,434,394,102,14,2,13,50,49,28,8,74,0.259,0.319,0.404,0.723,12,50,46,14,2,0.304,0.04,22,86,80,20,4,0.25,0.0465,35,35,2.9,25.7,38.1,28.6,33.3,22.9,40.0,35.7,31.4,8.6,5.7,8.6,0.0,85.4,17.8,0.52,68.8,23.4,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,23.4,Weak,0.926,Good,1.27,-11.73,Strong negative regression,Weak Contact-First Profile profile. 2.9% barrel rate; 85.4 mph average exit velocity; 40.0% air-ball rate; 35.7% pull-air rate; 8.6% HR-launch rate.,0.03,0.0304,4.05,35,9,30.3,1.15,115.5,Near normal interval,808963.0,Roki Sasaki,R,LHB vs RHP,18,18,93.2,4.71,1.29,20,1.92,9.03,3.46,1.165,1.131,1.025,1.0,0.926,0.926,1.0,11.75,14.52,83.9,37.9,D+,Lineup unconfirmed
66,2026-07-30,824974,2026-07-31T01:40:00Z,Scheduled,Sutter Health Park,Boston Red Sox @ Athletics,Away,663330,Jahmai Jones,Boston Red Sox,Athletics,OF,R,No,,65,120,108,18,4,0,4,11,12,12,0,40,0.167,0.25,0.315,0.565,8,15,13,5,2,0.385,0.1333,9,17,15,5,2,0.333,0.1176,5,5,20.0,60.0,66.7,0.0,33.3,20.0,40.0,100.0,40.0,20.0,20.0,20.0,0.0,90.4,-1.0,0.929,69.6,58.1,Average,3.5,Barrel Machine,D,Ground-ball heavy,58.1,Average,1.023,Small Statcast sample,0.94,-3.06,Negative regression,Average Barrel Machine profile. 20.0% barrel rate; 90.4 mph average exit velocity; 40.0% air-ball rate; 100.0% pull-air rate; 20.0% HR-launch rate.,0.0333,0.0327,3.87,0,0,27.0,0.0,0.0,Very recent HR,686930.0,Mason Barnett,R,RHB vs RHP,14,0,24.2,4.74,1.38,5,1.82,8.39,4.74,1.257,1.04,0.985,0.94,1.023,0.961,0.98,12.06,14.48,61.9,31.8,D,Lineup unconfirmed
67,2026-07-30,824568,2026-07-30T18:10:00Z,Scheduled,Rate Field,New York Yankees @ Chicago White Sox,Home,677592,Everson Pereira,Chicago White Sox,New York Yankees,RF,R,No,,24,80,72,16,4,0,3,7,7,5,2,26,0.222,0.288,0.403,0.691,3,3,3,0,0,0.0,0.0,3,3,3,0,0,0.0,0.0,3,3,0.0,33.3,,,,0.0,0.0,,33.3,0.0,0.0,0.0,,80.7,5.0,,66.2,44.8,Below Average,3.0,Contact-First Profile,C,Low line-drive plane,44.8,Below Average,0.985,Small Statcast sample,0.0,-3.0,Negative regression,Below Average Contact-First Profile profile. 0.0% barrel rate; 80.7 mph average exit velocity; 0.0% air-ball rate; 0.0% HR-launch rate; 0.0% ideal HR-contact rate.,0.0375,0.0342,3.93,49,17,24.0,2.04,204.2,Very long drought,677960.0,Ryan Weathers,L,RHB vs LHP,20,20,108.0,4.25,1.27,17,1.42,10.17,2.5,1.0,1.051,1.025,1.0,0.985,0.985,1.06,12.78,14.3,58.0,37.5,D+,Lineup unconfirmed; Limited recent games
68,2026-07-30,823921,2026-07-31T02:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,Seattle Mariners @ Los Angeles Dodgers,Away,668227,Randy Arozarena,Seattle Mariners,Los Angeles Dodgers,LF,R,No,,101,431,371,103,21,1,13,66,47,40,17,92,0.278,0.371,0.445,0.816,12,52,46,10,2,0.217,0.0385,22,96,81,21,5,0.259,0.0521,35,35,8.6,25.7,15.8,36.8,47.4,20.0,28.6,10.0,37.1,8.6,0.0,8.6,66.7,84.5,16.9,0.642,68.6,21.6,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,21.6,Weak,0.92,Good,2.27,-10.73,Strong negative regression,Weak Contact-First Profile profile. 8.6% barrel rate; 84.5 mph average exit velocity; 28.6% air-ball rate; 10.0% pull-air rate; 8.6% HR-launch rate.,0.0302,0.0306,4.15,8,2,28.5,0.28,28.0,Very recent HR,808963.0,Roki Sasaki,R,RHB vs RHP,18,18,93.2,4.71,1.29,20,1.92,9.03,3.46,1.184,1.131,0.985,1.0,0.92,0.92,0.98,12.09,14.25,84.7,37.1,D+,Lineup unconfirmed
69,2026-07-30,822946,2026-07-30T16:10:00Z,Scheduled,Tropicana Field,Texas Rangers @ Tampa Bay Rays,Away,679822,Justin Foscue,Texas Rangers,Tampa Bay Rays,2B,R,No,,55,138,125,33,7,0,7,15,19,10,2,36,0.264,0.326,0.488,0.814,9,20,20,3,0,0.15,0.0,17,41,38,9,2,0.237,0.0488,3,3,0.0,0.0,100.0,0.0,0.0,33.3,33.3,100.0,0.0,0.0,0.0,0.0,,72.9,7.7,0.156,67.8,45.3,Below Average,3.0,Pull Power,C,Low line-drive plane,45.3,Below Average,0.987,Small Statcast sample,0.07,-6.93,Strong negative regression,Below Average Pull Power profile. 0.0% barrel rate; 72.9 mph average exit velocity; 33.3% air-ball rate; 100.0% pull-air rate; 0.0% HR-launch rate.,0.0507,0.042,4.15,25,12,17.9,1.4,140.0,Above normal drought,663556.0,Shane McClanahan,L,RHB vs LHP,19,19,96.0,3.09,1.14,7,0.66,8.25,3.09,0.886,0.93,1.025,1.0,0.987,0.987,1.035,16.32,14.2,65.1,37.3,D+,Lineup unconfirmed
70,2026-07-30,824568,2026-07-30T18:10:00Z,Scheduled,Rate Field,New York Yankees @ Chicago White Sox,Away,682987,Spencer Jones,New York Yankees,Chicago White Sox,CF,L,No,,35,95,84,19,4,0,3,7,11,11,0,38,0.226,0.316,0.381,0.697,5,13,11,2,1,0.182,0.0769,6,15,13,3,1,0.231,0.0667,11,11,9.1,27.3,25.0,25.0,50.0,9.1,27.3,0.0,54.5,0.0,0.0,0.0,0.0,80.4,11.6,0.622,75.6,33.1,Weak,2.5,Contact-First Profile,A,Excellent HR swing plane,33.1,Weak,0.953,Small Statcast sample,0.58,-2.42,Negative regression,Weak Contact-First Profile profile. 9.1% barrel rate; 80.4 mph average exit velocity; 27.3% air-ball rate; 0.0% pull-air rate; 0.0% HR-launch rate.,0.0316,0.0318,4.05,0,0,28.0,0.0,0.0,Very recent HR,680732.0,Sean Burke,R,LHB vs RHP,21,17,118.1,3.19,1.12,13,0.99,9.89,2.66,1.223,0.982,1.025,1.0,0.953,0.953,0.98,12.27,14.01,60.0,31.5,D,Lineup unconfirmed
71,2026-07-30,823921,2026-07-31T02:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,Seattle Mariners @ Los Angeles Dodgers,Home,687221,Dalton Rushing,Los Angeles Dodgers,Seattle Mariners,C,L,No,,72,238,210,54,12,0,11,36,33,23,4,66,0.257,0.34,0.471,0.811,11,33,29,8,1,0.276,0.0303,21,63,55,16,2,0.291,0.0317,19,19,10.5,31.6,41.7,25.0,33.3,15.8,47.4,55.6,52.6,5.3,0.0,5.3,50.0,82.8,13.7,0.891,69.0,40.4,Below Average,2.5,Pull Power,A,Excellent HR swing plane,40.4,Below Average,0.973,Small Statcast sample,1.55,-9.45,Strong negative regression,Below Average Pull Power profile. 10.5% barrel rate; 82.8 mph average exit velocity; 47.4% air-ball rate; 55.6% pull-air rate; 5.3% HR-launch rate.,0.0462,0.0415,4.09,16,5,19.1,0.84,83.8,Near normal interval,693433.0,Bryan Woo,R,LHB vs RHP,20,20,115.1,4.37,1.14,12,0.94,8.9,1.87,0.899,0.974,1.025,1.0,0.973,0.973,1.0,15.9,14.0,74.0,35.6,D,Lineup unconfirmed
